day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;500;JAMS;6541;81;6540;111;;;6542;81;6543;111;;;6541.5;0.0
1;500;VOLCANIC_ROCK_VOUCHER_10000;519;17;;;;;520;17;;;;;519.5;0.0
1;500;VOLCANIC_ROCK;10517;114;10516;42;;;10518;114;10519;42;;;10517.5;0.0
1;500;VOLCANIC_ROCK_VOUCHER_10250;280;17;;;;;281;17;;;;;280.5;0.0
1;500;DJEMBES;13410;20;13409;34;;;13411;54;;;;;13410.5;0.0
1;500;VOLCANIC_ROCK_VOUCHER_10500;96;17;;;;;97;17;;;;;96.5;0.0
1;600;VOLCANIC_ROCK;10515;141;10514;65;;;10516;141;10517;65;;;10515.5;0.0
1;600;VOLCANIC_ROCK_VOUCHER_10500;95;19;;;;;96;19;;;;;95.5;0.0
1;600;DJEMBES;13410;57;;;;;13412;57;;;;;13411.0;0.0
1;600;KELP;2033;5;2032;2;2031;28;2035;30;;;;;2034.0;0.0
1;600;MAGNIFICENT_MACARONS;631;12;628;17;623;28;638;6;646;28;651;17;634.5;0.0
1;600;CROISSANTS;4274;117;;;;;4276;117;;;;;4275.0;0.0
1;600;JAMS;6541;174;;;;;6543;174;;;;;6542.0;0.0
1;600;VOLCANIC_ROCK_VOUCHER_10000;517;19;;;;;518;19;;;;;517.5;0.0
1;600;PICNIC_BASKET2;30256;37;;;;;30262;19;30263;18;;;30259.0;0.0
1;600;PICNIC_BASKET1;58695;2;58694;17;58693;18;58704;2;58705;17;58706;18;58699.5;0.0
1;600;VOLCANIC_ROCK_VOUCHER_9500;1015;19;;;;;1016;19;;;;;1015.5;0.0
1;600;RAINFOREST_RESIN;9997;3;9992;27;;;10008;27;;;;;10002.5;0.0
1;600;VOLCANIC_ROCK_VOUCHER_9750;765;19;;;;;767;19;;;;;766.0;0.0
1;600;VOLCANIC_ROCK_VOUCHER_10250;278;19;;;;;279;19;;;;;278.5;0.0
1;600;SQUID_INK;1840;5;1838;30;;;1841;30;;;;;1840.5;0.0
1;700;KELP;2031;22;;;;;2035;23;;;;;2033.0;0.0
1;700;SQUID_INK;1834;22;;;;;1837;23;;;;;1835.5;0.0
1;700;JAMS;6542;54;6541;140;;;6543;60;6544;140;;;6542.5;0.0
1;700;VOLCANIC_ROCK_VOUCHER_10000;517;12;;;;;518;12;;;;;517.5;0.0
1;700;VOLCANIC_ROCK;10515;125;10514;65;;;10517;125;10518;65;;;10516.0;0.0
1;700;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
1;700;VOLCANIC_ROCK_VOUCHER_10250;279;12;;;;;280;12;;;;;279.5;0.0
1;700;DJEMBES;13411;73;;;;;13412;73;;;;;13411.5;0.0
1;700;MAGNIFICENT_MACARONS;630;20;627;11;622;22;637;10;645;22;650;11;633.5;0.0
1;700;VOLCANIC_ROCK_VOUCHER_10500;95;12;;;;;96;12;;;;;95.5;0.0
1;700;PICNIC_BASKET2;30251;1;30250;41;;;30256;12;30257;30;;;30253.5;0.0
1;700;CROISSANTS;4274;110;;;;;4275;110;;;;;4274.5;0.0
1;700;PICNIC_BASKET1;58688;1;58687;11;58686;30;58697;1;58698;11;58699;30;58692.5;0.0
1;700;VOLCANIC_ROCK_VOUCHER_9500;1016;12;;;;;1017;12;;;;;1016.5;0.0
1;700;VOLCANIC_ROCK_VOUCHER_9750;766;12;;;;;767;12;;;;;766.5;0.0
1;800;PICNIC_BASKET2;30251;1;30250;41;;;30256;1;30257;41;;;30253.5;0.0
1;800;PICNIC_BASKET1;58686;1;58685;19;58684;22;58695;1;58696;19;58697;22;58690.5;0.0
1;800;VOLCANIC_ROCK_VOUCHER_9500;1015;32;;;;;1016;20;;;;;1015.5;0.0
1;800;VOLCANIC_ROCK_VOUCHER_9750;765;32;;;;;767;20;;;;;766.0;0.0
1;800;CROISSANTS;4274;45;4273;66;;;4275;111;;;;;4274.5;0.0
1;800;MAGNIFICENT_MACARONS;631;10;629;19;624;24;638;5;646;24;651;19;634.5;0.0
1;800;VOLCANIC_ROCK_VOUCHER_10250;278;32;;;;;279;20;;;;;278.5;0.0
1;800;SQUID_INK;1833;25;;;;;1834;3;1836;25;;;1833.5;0.0
1;800;VOLCANIC_ROCK;10515;119;10514;43;;;10516;119;10517;43;;;10515.5;0.0
1;800;VOLCANIC_ROCK_VOUCHER_10500;95;32;;;;;96;20;;;;;95.5;0.0
1;800;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
1;800;DJEMBES;13411;67;;;;;13412;22;13413;45;;;13411.5;0.0
1;800;KELP;2032;1;2031;24;;;2033;3;2035;25;;;2032.5;0.0
1;800;JAMS;6542;66;6541;198;;;6543;66;6544;198;;;6542.5;0.0
1;800;VOLCANIC_ROCK_VOUCHER_10000;517;32;;;;;518;20;;;;;517.5;0.0
1;900;SQUID_INK;1834;21;;;;;1837;21;;;;;1835.5;0.0
1;900;KELP;2032;1;2031;20;;;2035;21;;;;;2033.5;0.0
1;900;CROISSANTS;4274;63;4273;51;;;4275;114;;;;;4274.5;0.0
1;900;JAMS;6542;51;6541;164;;;6543;51;6544;164;;;6542.5;0.0
1;900;VOLCANIC_ROCK_VOUCHER_10000;;;;;;;518;4;519;13;;;518.0;0.0
1;900;VOLCANIC_ROCK;10516;116;10515;72;;;10518;188;;;;;10517.0;0.0
1;900;VOLCANIC_ROCK_VOUCHER_10250;;;;;;;279;4;280;13;;;279.0;0.0
1;900;DJEMBES;13412;50;;;;;13413;20;13414;30;;;13412.5;0.0
1;900;VOLCANIC_ROCK_VOUCHER_10500;;;;;;;95;4;96;13;;;95.0;0.0
1;900;PICNIC_BASKET2;30249;1;30248;32;;;30254;1;30255;32;;;30251.5;0.0
1;900;PICNIC_BASKET1;58688;1;58687;32;;;58698;13;58699;20;;;58693.0;0.0
1;900;VOLCANIC_ROCK_VOUCHER_9500;;;;;;;1016;4;1018;13;;;1016.0;0.0
1;900;RAINFOREST_RESIN;9992;27;;;;;9997;11;10008;27;;;9994.5;0.0
1;900;VOLCANIC_ROCK_VOUCHER_9750;;;;;;;767;4;768;13;;;767.0;0.0
1;900;MAGNIFICENT_MACARONS;630;20;627;12;622;20;637;10;645;20;650;12;633.5;0.0
1;1000;VOLCANIC_ROCK_VOUCHER_9500;1016;25;;;;;1017;20;;;;;1016.5;0.0
1;1000;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;0.0
1;1000;VOLCANIC_ROCK_VOUCHER_9750;766;25;;;;;767;20;;;;;766.5;0.0
1;1000;VOLCANIC_ROCK_VOUCHER_10250;279;25;;;;;280;20;;;;;279.5;0.0
1;1000;SQUID_INK;1835;31;;;;;1838;31;;;;;1836.5;0.0
1;1000;VOLCANIC_ROCK;10515;178;;;;;10517;103;10518;75;;;10516.0;0.0
1;1000;VOLCANIC_ROCK_VOUCHER_10500;95;25;;;;;96;20;;;;;95.5;0.0
1;1000;DJEMBES;13413;26;13412;40;;;13414;66;;;;;13413.5;0.0
1;1000;KELP;2032;31;;;;;2035;31;;;;;2033.5;0.0
1;1000;CROISSANTS;4274;48;4273;81;;;4275;129;;;;;4274.5;0.0
1;1000;MAGNIFICENT_MACARONS;630;16;628;19;623;30;637;8;645;30;650;19;633.5;0.0
1;1000;JAMS;6543;278;;;;;6545;278;;;;;6544.0;0.0
1;1000;VOLCANIC_ROCK_VOUCHER_10000;518;25;;;;;519;20;;;;;518.5;0.0
1;1000;PICNIC_BASKET2;30256;1;30255;45;;;30261;20;30262;26;;;30258.5;0.0
1;1000;PICNIC_BASKET1;58693;1;58692;19;58691;26;58702;1;58703;19;58704;26;58697.5;0.0
1;1100;DJEMBES;13413;67;;;;;13414;67;;;;;13413.5;0.0
1;1100;MAGNIFICENT_MACARONS;632;16;629;14;624;21;639;8;647;21;652;14;635.5;0.0
1;1100;VOLCANIC_ROCK_VOUCHER_10500;96;15;;;;;97;15;;;;;96.5;0.0
1;1100;PICNIC_BASKET2;30252;15;30251;23;;;30257;1;30258;37;;;30254.5;0.0
1;1100;CROISSANTS;4274;59;4273;80;;;4275;139;;;;;4274.5;0.0
1;1100;PICNIC_BASKET1;58687;1;58686;14;58685;23;58696;1;58697;14;58698;23;58691.5;0.0
1;1100;VOLCANIC_ROCK_VOUCHER_9500;1017;15;;;;;1018;15;;;;;1017.5;0.0
1;1100;VOLCANIC_ROCK_VOUCHER_9750;768;15;;;;;769;15;;;;;768.5;0.0
1;1100;SQUID_INK;1836;22;;;;;1839;22;;;;;1837.5;0.0
1;1100;KELP;2032;22;;;;;2035;22;;;;;2033.5;0.0
1;1100;JAMS;6542;264;;;;;6544;264;;;;;6543.0;0.0
1;1100;VOLCANIC_ROCK_VOUCHER_10000;519;15;;;;;520;15;;;;;519.5;0.0
1;1100;VOLCANIC_ROCK;10517;105;10516;53;;;10518;105;10519;53;;;10517.5;0.0
1;1100;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
1;1100;VOLCANIC_ROCK_VOUCHER_10250;280;15;;;;;281;15;;;;;280.5;0.0
1;1200;VOLCANIC_ROCK_VOUCHER_10250;280;29;;;;;281;18;;;;;280.5;0.0
1;1200;SQUID_INK;1836;23;;;;;1837;1;1839;1;1840;22;1836.5;0.0
1;1200;VOLCANIC_ROCK;10516;175;;;;;10518;116;10519;59;;;10517.0;0.0
1;1200;VOLCANIC_ROCK_VOUCHER_10500;95;29;;;;;96;18;;;;;95.5;0.0
1;1200;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;0.0
1;1200;DJEMBES;13412;16;13411;48;;;13413;64;;;;;13412.5;0.0
1;1200;KELP;2032;22;;;;;2035;23;;;;;2033.5;0.0
1;1200;JAMS;6542;81;6541;104;;;6543;81;6544;104;;;6542.5;0.0
1;1200;VOLCANIC_ROCK_VOUCHER_10000;519;29;;;;;520;18;;;;;519.5;0.0
1;1200;PICNIC_BASKET2;30252;1;30251;33;;;30257;1;30258;33;;;30254.5;0.0
1;1200;PICNIC_BASKET1;58681;1;58680;17;58679;16;58690;1;58691;17;58692;16;58685.5;0.0
1;1200;VOLCANIC_ROCK_VOUCHER_9500;1017;29;;;;;1018;18;;;;;1017.5;0.0
1;1200;VOLCANIC_ROCK_VOUCHER_9750;767;29;;;;;768;18;;;;;767.5;0.0
1;1200;CROISSANTS;4273;144;;;;;4275;144;;;;;4274.0;0.0
1;1200;MAGNIFICENT_MACARONS;632;10;629;17;624;22;639;5;647;22;652;17;635.5;0.0
1;1300;VOLCANIC_ROCK_VOUCHER_9750;767;12;;;;;768;12;;;;;767.5;0.0
1;1300;PICNIC_BASKET2;30245;41;;;;;30251;12;30252;29;;;30248.0;0.0
1;1300;PICNIC_BASKET1;58683;12;58682;29;;;58694;12;58695;29;;;58688.5;0.0
1;1300;VOLCANIC_ROCK_VOUCHER_9500;1016;12;;;;;1018;12;;;;;1017.0;0.0
1;1300;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;0.0
1;1300;MAGNIFICENT_MACARONS;629;10;627;12;622;25;637;5;645;25;651;12;633.0;0.0
1;1300;SQUID_INK;1839;25;;;;;1842;25;;;;;1840.5;0.0
1;1300;KELP;2032;25;;;;;2035;25;;;;;2033.5;0.0
1;1300;CROISSANTS;4273;132;;;;;4275;132;;;;;4274.0;0.0
1;1300;JAMS;6542;70;6541;130;;;6543;70;6544;130;;;6542.5;0.0
1;1300;VOLCANIC_ROCK_VOUCHER_10000;518;12;;;;;519;12;;;;;518.5;0.0
1;1300;VOLCANIC_ROCK;10516;112;10515;52;;;10517;112;10518;52;;;10516.5;0.0
1;1300;VOLCANIC_ROCK_VOUCHER_10250;279;12;;;;;280;12;;;;;279.5;0.0
1;1300;DJEMBES;13412;75;;;;;13414;75;;;;;13413.0;0.0
1;1300;VOLCANIC_ROCK_VOUCHER_10500;95;12;;;;;96;12;;;;;95.5;0.0
1;1400;VOLCANIC_ROCK;10517;116;10516;78;;;10518;116;10519;78;;;10517.5;0.0
1;1400;VOLCANIC_ROCK_VOUCHER_10500;96;15;;;;;97;15;;;;;96.5;0.0
1;1400;DJEMBES;13413;76;;;;;13414;76;;;;;13413.5;0.0
1;1400;KELP;2032;23;;;;;2033;6;2035;23;;;2032.5;0.0
1;1400;JAMS;6542;100;6541;187;;;6543;100;6544;187;;;6542.5;0.0
1;1400;CROISSANTS;4273;141;;;;;4275;141;;;;;4274.0;0.0
1;1400;MAGNIFICENT_MACARONS;630;16;628;15;623;23;638;8;646;23;652;15;634.0;0.0
1;1400;VOLCANIC_ROCK_VOUCHER_10000;518;15;;;;;519;15;;;;;518.5;0.0
1;1400;PICNIC_BASKET1;58691;15;58690;29;;;58702;15;58703;29;;;58696.5;0.0
1;1400;PICNIC_BASKET2;30244;44;;;;;30250;15;30251;29;;;30247.0;0.0
1;1400;RAINFOREST_RESIN;10001;1;9992;28;;;10008;28;;;;;10004.5;0.0
1;1400;VOLCANIC_ROCK_VOUCHER_9750;767;15;;;;;769;15;;;;;768.0;0.0
1;1400;VOLCANIC_ROCK_VOUCHER_9500;1017;15;;;;;1018;15;;;;;1017.5;0.0
1;1400;VOLCANIC_ROCK_VOUCHER_10250;280;15;;;;;281;15;;;;;280.5;0.0
1;1400;SQUID_INK;1841;23;;;;;1842;6;1844;23;;;1841.5;0.0
1;1500;SQUID_INK;1844;1;1843;1;1842;20;1846;21;;;;;1845.0;0.0
1;1500;VOLCANIC_ROCK_VOUCHER_10000;519;19;;;;;520;19;;;;;519.5;0.0
1;1500;KELP;2034;1;2032;21;;;2035;21;;;;;2034.5;0.0
1;1500;JAMS;6542;52;6541;144;;;6543;62;6544;144;;;6542.5;0.0
1;1500;VOLCANIC_ROCK;10517;104;10516;74;;;10518;104;10519;74;;;10517.5;0.0
1;1500;RAINFOREST_RESIN;9997;2;9992;28;;;10008;28;;;;;10002.5;0.0
1;1500;VOLCANIC_ROCK_VOUCHER_10250;280;19;;;;;281;19;;;;;280.5;0.0
1;1500;DJEMBES;13412;71;;;;;13414;78;;;;;13413.0;0.0
1;1500;MAGNIFICENT_MACARONS;631;14;629;18;624;20;639;7;647;20;653;18;635.0;0.0
1;1500;VOLCANIC_ROCK_VOUCHER_10500;96;19;;;;;97;19;;;;;96.5;0.0
1;1500;VOLCANIC_ROCK_VOUCHER_9750;768;19;;;;;769;19;;;;;768.5;0.0
1;1500;PICNIC_BASKET1;58690;1;58689;18;58688;30;58699;1;58700;18;58701;30;58694.5;0.0
1;1500;PICNIC_BASKET2;30244;49;;;;;30250;19;30251;30;;;30247.0;0.0
1;1500;CROISSANTS;4273;105;;;;;4274;43;4275;62;;;4273.5;0.0
1;1500;VOLCANIC_ROCK_VOUCHER_9500;1017;19;;;;;1018;19;;;;;1017.5;0.0
1;1600;PICNIC_BASKET1;58688;2;58687;15;58686;17;58697;2;58698;15;58699;17;58692.5;0.0
1;1600;PICNIC_BASKET2;30246;2;30245;32;;;30251;2;30252;32;;;30248.5;0.0
1;1600;VOLCANIC_ROCK_VOUCHER_9750;766;17;;;;;767;17;;;;;766.5;0.0
1;1600;CROISSANTS;4273;125;;;;;4275;125;;;;;4274.0;0.0
1;1600;MAGNIFICENT_MACARONS;633;12;631;15;626;28;641;6;649;28;655;15;637.0;0.0
1;1600;VOLCANIC_ROCK_VOUCHER_9500;1016;17;;;;;1017;17;;;;;1016.5;0.0
1;1600;VOLCANIC_ROCK_VOUCHER_10250;279;17;;;;;280;17;;;;;279.5;0.0
1;1600;SQUID_INK;1842;30;;;;;1845;30;;;;;1843.5;0.0
1;1600;VOLCANIC_ROCK;10515;130;10514;42;;;10517;172;;;;;10516.0;0.0
1;1600;VOLCANIC_ROCK_VOUCHER_10500;95;17;;;;;96;17;;;;;95.5;0.0
1;1600;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;0.0
1;1600;VOLCANIC_ROCK_VOUCHER_10000;517;17;;;;;518;17;;;;;517.5;0.0
1;1600;DJEMBES;13412;50;;;;;13413;50;;;;;13412.5;0.0
1;1600;KELP;2032;30;;;;;2035;30;;;;;2033.5;0.0
1;1600;JAMS;6542;59;6541;113;;;6543;63;6544;113;;;6542.5;0.0
1;1700;SQUID_INK;1844;28;;;;;1846;8;1848;28;;;1845.0;0.0
1;1700;VOLCANIC_ROCK_VOUCHER_10000;517;11;;;;;518;11;;;;;517.5;0.0
1;1700;KELP;2032;28;;;;;2034;8;2036;28;;;2033.0;0.0
1;1700;CROISSANTS;4274;144;;;;;4275;144;;;;;4274.5;0.0
1;1700;JAMS;6542;97;6541;137;;;6543;97;6544;137;;;6542.5;0.0
1;1700;VOLCANIC_ROCK;10516;107;10515;69;;;10517;107;10518;69;;;10516.5;0.0
1;1700;VOLCANIC_ROCK_VOUCHER_10250;279;11;;;;;280;11;;;;;279.5;0.0
1;1700;DJEMBES;13412;59;;;;;13413;22;13414;37;;;13412.5;0.0
1;1700;VOLCANIC_ROCK_VOUCHER_10500;95;11;;;;;96;11;;;;;95.5;0.0
1;1700;VOLCANIC_ROCK_VOUCHER_9750;766;11;;;;;767;11;;;;;766.5;0.0
1;1700;PICNIC_BASKET1;58688;11;58687;22;;;58699;11;58700;22;;;58693.5;0.0
1;1700;PICNIC_BASKET2;30245;33;;;;;30251;11;30252;22;;;30248.0;0.0
1;1700;VOLCANIC_ROCK_VOUCHER_9500;1016;11;;;;;1017;11;;;;;1016.5;0.0
1;1700;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
1;1700;MAGNIFICENT_MACARONS;638;20;636;11;631;28;646;10;654;28;660;11;642.0;0.0
1;1800;RAINFOREST_RESIN;10002;3;9992;29;;;10008;29;;;;;10005.0;0.0
1;1800;VOLCANIC_ROCK_VOUCHER_9750;765;10;;;;;766;10;;;;;765.5;0.0
1;1800;VOLCANIC_ROCK_VOUCHER_9500;1014;10;;;;;1016;10;;;;;1015.0;0.0
1;1800;VOLCANIC_ROCK_VOUCHER_10250;278;10;;;;;279;10;;;;;278.5;0.0
1;1800;SQUID_INK;1847;4;1846;23;;;1849;23;;;;;1848.0;0.0
1;1800;VOLCANIC_ROCK;10514;116;10513;67;;;10516;175;;;;;10515.0;0.0
1;1800;VOLCANIC_ROCK_VOUCHER_10500;94;10;;;;;95;10;;;;;94.5;0.0
1;1800;MAGNIFICENT_MACARONS;640;12;638;10;632;23;648;6;656;23;661;10;644.0;0.0
1;1800;VOLCANIC_ROCK_VOUCHER_10000;516;10;;;;;517;10;;;;;516.5;0.0
1;1800;DJEMBES;13413;30;13412;34;;;13414;64;;;;;13413.5;0.0
1;1800;KELP;2033;4;2032;23;;;2036;23;;;;;2034.5;0.0
1;1800;CROISSANTS;4274;162;;;;;4275;162;;;;;4274.5;0.0
1;1800;JAMS;6542;97;6541;128;;;6543;97;6544;128;;;6542.5;0.0
1;1800;PICNIC_BASKET1;58685;10;58684;30;;;58696;40;;;;;58690.5;0.0
1;1800;PICNIC_BASKET2;30244;10;30243;30;;;30250;40;;;;;30247.0;0.0
1;1900;MAGNIFICENT_MACARONS;639;12;637;18;632;30;647;6;655;30;661;18;643.0;0.0
1;1900;DJEMBES;13413;79;;;;;13414;29;13415;50;;;13413.5;0.0
1;1900;VOLCANIC_ROCK_VOUCHER_10500;94;4;;;;;95;20;;;;;94.5;0.0
1;1900;VOLCANIC_ROCK_VOUCHER_9750;764;4;;;;;765;20;;;;;764.5;0.0
1;1900;PICNIC_BASKET1;58687;2;58686;18;58685;29;58696;2;58697;18;58698;29;58691.5;0.0
