day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;200;DJEMBES;13419;20;13418;45;;;13420;65;;;;;13419.5;0.0
2;200;KELP;2046;1;2044;32;;;2047;32;;;;;2046.5;0.0
2;200;VOLCANIC_ROCK_VOUCHER_10000;235;15;;;;;236;15;;;;;235.5;0.0
2;200;VOLCANIC_ROCK;10221;136;10220;55;;;10223;191;;;;;10222.0;0.0
2;200;VOLCANIC_ROCK_VOUCHER_10500;9;15;;;;;10;15;;;;;9.5;0.0
2;200;PICNIC_BASKET1;58711;2;58710;13;58709;20;58720;2;58721;13;58722;20;58715.5;0.0
2;200;PICNIC_BASKET2;30092;15;30091;20;;;30097;2;30098;33;;;30094.5;0.0
2;200;VOLCANIC_ROCK_VOUCHER_9750;473;15;;;;;474;15;;;;;473.5;0.0
2;200;CROISSANTS;4265;112;;;;;4266;112;;;;;4265.5;0.0
2;200;MAGNIFICENT_MACARONS;660;12;658;13;652;30;669;6;678;30;684;13;664.5;0.0
2;200;VOLCANIC_ROCK_VOUCHER_9500;722;15;;;;;723;15;;;;;722.5;0.0
2;300;PICNIC_BASKET1;58712;1;58711;15;58710;18;58721;1;58722;15;58723;18;58716.5;0.0
2;300;PICNIC_BASKET2;30093;1;30092;33;;;30098;1;30099;33;;;30095.5;0.0
2;300;VOLCANIC_ROCK_VOUCHER_9750;474;16;;;;;475;16;;;;;474.5;0.0
2;300;MAGNIFICENT_MACARONS;665;20;663;15;657;27;674;10;683;27;689;15;669.5;0.0
2;300;VOLCANIC_ROCK_VOUCHER_9500;723;16;;;;;724;16;;;;;723.5;0.0
2;300;CROISSANTS;4265;109;;;;;4266;109;;;;;4265.5;0.0
2;300;JAMS;6519;83;6518;163;;;6520;73;6521;163;;;6519.5;0.0
2;300;VOLCANIC_ROCK_VOUCHER_10250;65;16;;;;;66;16;;;;;65.5;0.0
2;300;KELP;2044;27;;;;;2047;28;;;;;2045.5;0.0
2;300;SQUID_INK;1801;27;;;;;1804;28;;;;;1802.5;0.0
2;300;VOLCANIC_ROCK_VOUCHER_10000;235;16;;;;;236;16;;;;;235.5;0.0
2;300;VOLCANIC_ROCK;10222;168;;;;;10224;107;10225;61;;;10223.0;0.0
2;300;VOLCANIC_ROCK_VOUCHER_10500;9;16;;;;;10;16;;;;;9.5;0.0
2;300;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
2;300;DJEMBES;13419;62;;;;;13420;62;;;;;13419.5;0.0
2;400;VOLCANIC_ROCK;10216;181;;;;;10218;127;10219;54;;;10217.0;0.0
2;400;CROISSANTS;4266;55;4265;52;;;4267;107;;;;;4266.5;0.0
2;400;JAMS;6519;52;6518;121;;;6520;52;6521;121;;;6519.5;0.0
2;400;VOLCANIC_ROCK_VOUCHER_10250;62;16;;;;;63;16;;;;;62.5;0.0
2;400;DJEMBES;13419;68;;;;;13420;30;13421;38;;;13419.5;0.0
2;400;KELP;2044;30;;;;;2047;25;;;;;2045.5;0.0
2;400;VOLCANIC_ROCK_VOUCHER_10000;234;16;;;;;235;16;;;;;234.5;0.0
2;400;MAGNIFICENT_MACARONS;670;20;667;16;661;25;679;10;687;25;694;16;674.5;0.0
2;400;VOLCANIC_ROCK_VOUCHER_10500;8;16;;;;;9;16;;;;;8.5;0.0
2;400;PICNIC_BASKET1;58710;16;58709;30;;;58721;16;58722;30;;;58715.5;0.0
2;400;PICNIC_BASKET2;30096;46;;;;;30103;46;;;;;30099.5;0.0
2;400;VOLCANIC_ROCK_VOUCHER_9750;468;16;;;;;469;16;;;;;468.5;0.0
2;400;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
2;400;VOLCANIC_ROCK_VOUCHER_9500;717;16;;;;;718;16;;;;;717.5;0.0
2;400;SQUID_INK;1800;30;;;;;1803;25;;;;;1801.5;0.0
2;500;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;0.0
2;500;VOLCANIC_ROCK_VOUCHER_9500;716;14;;;;;718;14;;;;;717.0;0.0
2;500;JAMS;6518;248;;;;;6520;248;;;;;6519.0;0.0
2;500;VOLCANIC_ROCK_VOUCHER_10250;62;14;;;;;63;14;;;;;62.5;0.0
2;500;KELP;2044;22;;;;;2047;22;;;;;2045.5;0.0
2;500;SQUID_INK;1801;22;;;;;1804;22;;;;;1802.5;0.0
2;500;VOLCANIC_ROCK_VOUCHER_10000;229;14;;;;;230;14;;;;;229.5;0.0
2;500;VOLCANIC_ROCK;10216;120;10215;76;;;10217;120;10218;76;;;10216.5;0.0
2;500;VOLCANIC_ROCK_VOUCHER_10500;8;14;;;;;9;14;;;;;8.5;0.0
2;500;DJEMBES;13419;57;;;;;13420;20;13421;37;;;13419.5;0.0
2;500;MAGNIFICENT_MACARONS;669;10;666;14;660;22;678;5;686;22;693;14;673.5;0.0
2;500;CROISSANTS;4265;127;;;;;4266;39;4267;88;;;4265.5;0.0
2;500;PICNIC_BASKET1;58710;14;58709;20;;;58721;14;58722;20;;;58715.5;0.0
2;500;PICNIC_BASKET2;30097;34;;;;;30103;14;30104;20;;;30100.0;0.0
2;500;VOLCANIC_ROCK_VOUCHER_9750;468;14;;;;;469;14;;;;;468.5;0.0
2;600;VOLCANIC_ROCK_VOUCHER_10500;8;26;;;;;9;14;;;;;8.5;0.0
2;600;PICNIC_BASKET1;58701;14;58700;23;;;58712;14;58713;23;;;58706.5;0.0
2;600;PICNIC_BASKET2;30095;37;;;;;30101;14;30102;23;;;30098.0;0.0
2;600;VOLCANIC_ROCK_VOUCHER_9750;466;26;;;;;467;14;;;;;466.5;0.0
2;600;CROISSANTS;4264;121;;;;;4266;121;;;;;4265.0;0.0
2;600;MAGNIFICENT_MACARONS;666;20;663;14;657;25;675;10;683;25;690;14;670.5;0.0
2;600;VOLCANIC_ROCK_VOUCHER_9500;715;26;;;;;716;14;;;;;715.5;0.0
2;600;SQUID_INK;1802;25;;;;;1803;2;1805;25;;;1802.5;0.0
2;600;VOLCANIC_ROCK;10214;199;;;;;10216;142;10217;57;;;10215.0;0.0
2;600;JAMS;6518;187;;;;;6520;187;;;;;6519.0;0.0
2;600;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
2;600;VOLCANIC_ROCK_VOUCHER_10250;62;26;;;;;63;14;;;;;62.5;0.0
2;600;DJEMBES;13419;66;;;;;13420;66;;;;;13419.5;0.0
2;600;KELP;2044;25;;;;;2046;2;2047;25;;;2045.0;0.0
2;600;VOLCANIC_ROCK_VOUCHER_10000;229;12;228;14;;;230;14;;;;;229.5;0.0
2;700;CROISSANTS;4265;64;4264;77;;;4266;141;;;;;4265.5;0.0
2;700;KELP;2044;28;;;;;2047;23;;;;;2045.5;0.0
2;700;JAMS;6519;220;;;;;6520;3;6521;220;;;6519.5;0.0
2;700;VOLCANIC_ROCK_VOUCHER_10250;63;12;;;;;64;12;;;;;63.5;0.0
2;700;VOLCANIC_ROCK_VOUCHER_10000;232;12;;;;;233;12;;;;;232.5;0.0
2;700;SQUID_INK;1803;5;1802;23;;;1806;23;;;;;1804.5;0.0
2;700;VOLCANIC_ROCK;10219;116;10218;45;;;10220;116;10221;45;;;10219.5;0.0
2;700;VOLCANIC_ROCK_VOUCHER_10500;8;12;;;;;9;12;;;;;8.5;0.0
2;700;RAINFOREST_RESIN;9992;30;;;;;9997;9;10008;30;;;9994.5;0.0
2;700;DJEMBES;13419;62;;;;;13421;62;;;;;13420.0;0.0
2;700;PICNIC_BASKET1;58706;12;58705;18;;;58717;12;58718;18;;;58711.5;0.0
2;700;PICNIC_BASKET2;30097;30;;;;;30103;12;30104;18;;;30100.0;0.0
2;700;VOLCANIC_ROCK_VOUCHER_9750;470;12;;;;;471;12;;;;;470.5;0.0
2;700;MAGNIFICENT_MACARONS;665;12;662;12;656;23;674;6;682;23;689;12;669.5;0.0
2;700;VOLCANIC_ROCK_VOUCHER_9500;719;12;;;;;720;12;;;;;719.5;0.0
2;800;PICNIC_BASKET2;30100;1;30099;38;;;30105;11;30106;28;;;30102.5;0.0
2;800;VOLCANIC_ROCK_VOUCHER_9750;472;11;;;;;473;11;;;;;472.5;0.0
2;800;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
2;800;VOLCANIC_ROCK_VOUCHER_9500;721;11;;;;;722;11;;;;;721.5;0.0
2;800;SQUID_INK;1804;28;;;;;1807;28;;;;;1805.5;0.0
2;800;VOLCANIC_ROCK;10220;191;;;;;10222;121;10223;70;;;10221.0;0.0
2;800;CROISSANTS;4265;117;;;;;4266;48;4267;69;;;4265.5;0.0
2;800;KELP;2043;28;;;;;2047;28;;;;;2045.0;0.0
2;800;JAMS;6519;214;;;;;6521;214;;;;;6520.0;0.0
2;800;VOLCANIC_ROCK_VOUCHER_10250;64;11;;;;;65;11;;;;;64.5;0.0
2;800;DJEMBES;13419;60;;;;;13421;60;;;;;13420.0;0.0
2;800;MAGNIFICENT_MACARONS;662;20;659;10;653;27;671;10;679;27;686;10;666.5;0.0
2;800;VOLCANIC_ROCK_VOUCHER_10000;235;11;;;;;236;11;;;;;235.5;0.0
2;800;VOLCANIC_ROCK_VOUCHER_10500;8;11;;;;;9;11;;;;;8.5;0.0
2;800;PICNIC_BASKET1;58710;1;58709;10;58708;28;58719;1;58720;10;58721;28;58714.5;0.0
2;900;VOLCANIC_ROCK_VOUCHER_10500;8;14;;;;;9;14;;;;;8.5;0.0
2;900;DJEMBES;13419;6;13418;65;;;13420;65;;;;;13419.5;0.0
2;900;MAGNIFICENT_MACARONS;662;20;659;14;653;21;671;10;679;21;686;14;666.5;0.0
2;900;CROISSANTS;4265;121;;;;;4266;121;;;;;4265.5;0.0
2;900;PICNIC_BASKET1;58716;3;58707;14;58706;24;58718;38;;;;;58717.0;0.0
2;900;PICNIC_BASKET2;30100;3;30095;38;;;30101;14;30102;24;;;30100.5;0.0
2;900;VOLCANIC_ROCK_VOUCHER_9750;469;14;;;;;470;14;;;;;469.5;0.0
2;900;RAINFOREST_RESIN;9992;32;;;;;9998;4;10008;32;;;9995.0;0.0
2;900;VOLCANIC_ROCK_VOUCHER_9500;717;14;;;;;718;14;;;;;717.5;0.0
2;900;KELP;2043;21;;;;;2047;21;;;;;2045.0;0.0
2;900;JAMS;6519;174;;;;;6521;174;;;;;6520.0;0.0
2;900;VOLCANIC_ROCK_VOUCHER_10250;62;14;;;;;63;14;;;;;62.5;0.0
2;900;VOLCANIC_ROCK_VOUCHER_10000;231;14;;;;;232;14;;;;;231.5;0.0
2;900;SQUID_INK;1803;21;;;;;1806;21;;;;;1804.5;0.0
2;900;VOLCANIC_ROCK;10217;130;10216;45;;;10218;130;10219;45;;;10217.5;0.0
2;1000;SQUID_INK;1804;30;;;;;1807;30;;;;;1805.5;0.0
2;1000;VOLCANIC_ROCK;10216;138;10215;63;;;10218;201;;;;;10217.0;0.0
2;1000;KELP;2043;30;;;;;2047;30;;;;;2045.0;0.0
2;1000;JAMS;6520;265;;;;;6522;265;;;;;6521.0;0.0
2;1000;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
2;1000;VOLCANIC_ROCK_VOUCHER_10250;62;20;;;;;63;20;;;;;62.5;0.0
2;1000;DJEMBES;13418;78;;;;;13419;30;13420;48;;;13418.5;0.0
2;1000;VOLCANIC_ROCK_VOUCHER_10000;230;20;;;;;231;20;;;;;230.5;0.0
2;1000;VOLCANIC_ROCK_VOUCHER_10500;8;20;;;;;9;20;;;;;8.5;0.0
2;1000;PICNIC_BASKET1;58720;2;58719;18;58718;30;58729;2;58730;18;58731;30;58724.5;0.0
2;1000;PICNIC_BASKET2;30105;2;30104;48;;;30110;2;30111;48;;;30107.5;0.0
2;1000;VOLCANIC_ROCK_VOUCHER_9750;468;20;;;;;469;20;;;;;468.5;0.0
2;1000;CROISSANTS;4266;105;;;;;4267;40;4268;65;;;4266.5;0.0
2;1000;MAGNIFICENT_MACARONS;660;16;658;18;652;28;669;8;678;28;684;18;664.5;0.0
2;1000;VOLCANIC_ROCK_VOUCHER_9500;717;20;;;;;718;20;;;;;717.5;0.0
2;1100;PICNIC_BASKET1;58720;2;58719;19;58718;27;58729;2;58730;19;58731;27;58724.5;0.0
2;1100;PICNIC_BASKET2;30107;21;30106;27;;;30112;2;30113;46;;;30109.5;0.0
2;1100;VOLCANIC_ROCK_VOUCHER_9750;468;21;;;;;469;21;;;;;468.5;0.0
2;1100;MAGNIFICENT_MACARONS;658;20;655;19;649;28;667;10;675;28;682;19;662.5;0.0
2;1100;VOLCANIC_ROCK_VOUCHER_9500;717;21;;;;;718;21;;;;;717.5;0.0
2;1100;CROISSANTS;4266;127;;;;;4267;127;;;;;4266.5;0.0
2;1100;KELP;2043;30;;;;;2047;30;;;;;2045.0;0.0
2;1100;JAMS;6521;270;;;;;6523;270;;;;;6522.0;0.0
2;1100;VOLCANIC_ROCK_VOUCHER_10250;62;21;;;;;63;21;;;;;62.5;0.0
2;1100;VOLCANIC_ROCK_VOUCHER_10000;231;21;;;;;232;21;;;;;231.5;0.0
2;1100;SQUID_INK;1804;30;;;;;1807;30;;;;;1805.5;0.0
2;1100;VOLCANIC_ROCK;10216;112;10215;50;;;10218;162;;;;;10217.0;0.0
2;1100;VOLCANIC_ROCK_VOUCHER_10500;8;21;;;;;9;21;;;;;8.5;0.0
2;1100;RAINFOREST_RESIN;9992;26;;;;;10008;26;;;;;10000.0;0.0
2;1100;DJEMBES;13418;63;;;;;13419;27;13420;36;;;13418.5;0.0
2;1200;VOLCANIC_ROCK;10216;115;10215;71;;;10217;115;10218;71;;;10216.5;0.0
2;1200;CROISSANTS;4266;117;;;;;4267;37;4268;80;;;4266.5;0.0
2;1200;DJEMBES;13418;56;;;;;13420;56;;;;;13419.0;0.0
2;1200;KELP;2043;29;;;;;2047;29;;;;;2045.0;0.0
2;1200;JAMS;6521;190;;;;;6523;190;;;;;6522.0;0.0
2;1200;VOLCANIC_ROCK_VOUCHER_10250;62;13;;;;;63;13;;;;;62.5;0.0
2;1200;MAGNIFICENT_MACARONS;661;18;658;12;652;28;670;9;678;28;685;12;665.5;0.0
2;1200;VOLCANIC_ROCK_VOUCHER_10000;230;13;;;;;231;13;;;;;230.5;0.0
2;1200;VOLCANIC_ROCK_VOUCHER_10500;8;13;;;;;9;13;;;;;8.5;0.0
2;1200;PICNIC_BASKET1;58722;13;58721;20;;;58732;1;58733;32;;;58727.0;0.0
2;1200;PICNIC_BASKET2;30110;1;30109;32;;;30115;13;30116;20;;;30112.5;0.0
2;1200;VOLCANIC_ROCK_VOUCHER_9750;467;13;;;;;468;13;;;;;467.5;0.0
2;1200;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;0.0
2;1200;VOLCANIC_ROCK_VOUCHER_9500;716;13;;;;;717;13;;;;;716.5;0.0
2;1200;SQUID_INK;1804;29;;;;;1807;29;;;;;1805.5;0.0
2;1300;RAINFOREST_RESIN;9992;28;;;;;10003;5;10008;28;;;9997.5;0.0
2;1300;VOLCANIC_ROCK_VOUCHER_9500;717;10;;;;;718;10;;;;;717.5;0.0
2;1300;KELP;2043;23;;;;;2047;23;;;;;2045.0;0.0
2;1300;VOLCANIC_ROCK_VOUCHER_10250;62;10;;;;;63;10;;;;;62.5;0.0
2;1300;JAMS;6522;228;;;;;6524;228;;;;;6523.0;0.0
2;1300;VOLCANIC_ROCK_VOUCHER_10000;230;10;;;;;231;10;;;;;230.5;0.0
2;1300;SQUID_INK;1803;23;;;;;1807;23;;;;;1805.0;0.0
2;1300;VOLCANIC_ROCK;10216;186;;;;;10218;119;10219;67;;;10217.0;0.0
2;1300;DJEMBES;13416;52;;;;;13417;52;;;;;13416.5;0.0
2;1300;VOLCANIC_ROCK_VOUCHER_10500;8;10;;;;;9;10;;;;;8.5;0.0
2;1300;MAGNIFICENT_MACARONS;663;12;661;10;655;23;672;6;681;23;687;10;667.5;0.0
2;1300;CROISSANTS;4266;126;;;;;4267;49;4268;77;;;4266.5;0.0
2;1300;VOLCANIC_ROCK_VOUCHER_9750;469;10;;;;;470;10;;;;;469.5;0.0
2;1300;PICNIC_BASKET1;58732;6;58727;5;58722;10;58733;10;58734;17;;;58732.5;0.0
2;1300;PICNIC_BASKET2;30114;6;30111;5;30109;10;30115;27;;;;;30114.5;0.0
2;1400;PICNIC_BASKET1;58724;2;58723;16;58722;23;58733;2;58734;16;58735;23;58728.5;0.0
2;1400;VOLCANIC_ROCK_VOUCHER_10500;8;18;;;;;9;18;;;;;8.5;0.0
2;1400;VOLCANIC_ROCK_VOUCHER_9500;718;18;;;;;719;18;;;;;718.5;0.0
2;1400;PICNIC_BASKET2;30109;2;30108;39;;;30114;18;30115;23;;;30111.5;0.0
2;1400;CROISSANTS;4266;158;;;;;4267;60;4268;98;;;4266.5;0.0
2;1400;VOLCANIC_ROCK_VOUCHER_9750;469;18;;;;;470;18;;;;;469.5;0.0
2;1400;MAGNIFICENT_MACARONS;660;10;657;16;651;24;669;5;677;24;684;16;664.5;0.0
2;1400;SQUID_INK;1804;26;;;;;1807;26;;;;;1805.5;0.0
2;1400;VOLCANIC_ROCK;10217;182;;;;;10219;139;10220;43;;;10218.0;0.0
2;1400;DJEMBES;13415;56;;;;;13416;23;13417;33;;;13415.5;0.0
2;1400;KELP;2043;26;;;;;2047;26;;;;;2045.0;0.0
2;1400;JAMS;6523;98;6522;110;;;6524;98;6525;110;;;6523.5;0.0
2;1400;VOLCANIC_ROCK_VOUCHER_10000;230;18;;;;;231;18;;;;;230.5;0.0
2;1400;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
2;1400;VOLCANIC_ROCK_VOUCHER_10250;63;18;;;;;64;18;;;;;63.5;0.0
2;1500;KELP;2043;31;;;;;2044;1;2047;31;;;2043.5;0.0
2;1500;CROISSANTS;4266;125;;;;;4267;125;;;;;4266.5;0.0
2;1500;JAMS;6523;231;;;;;6525;231;;;;;6524.0;0.0
2;1500;VOLCANIC_ROCK_VOUCHER_10000;231;18;;;;;232;18;;;;;231.5;0.0
2;1500;VOLCANIC_ROCK_VOUCHER_10250;63;18;;;;;64;18;;;;;63.5;0.0
2;1500;SQUID_INK;1804;30;;;;;1807;31;;;;;1805.5;0.0
2;1500;VOLCANIC_ROCK;10217;111;10216;73;;;10219;184;;;;;10218.0;0.0
2;1500;DJEMBES;13414;66;;;;;13415;66;;;;;13414.5;0.0
2;1500;VOLCANIC_ROCK_VOUCHER_10500;8;18;;;;;9;18;;;;;8.5;0.0
2;1500;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
2;1500;VOLCANIC_ROCK_VOUCHER_9750;469;18;;;;;470;18;;;;;469.5;0.0
2;1500;PICNIC_BASKET1;58724;2;58723;16;58722;26;58733;2;58734;42;;;58728.5;0.0
2;1500;PICNIC_BASKET2;30110;18;30109;26;;;30115;2;30116;42;;;30112.5;0.0
2;1500;MAGNIFICENT_MACARONS;660;18;657;16;651;29;668;9;677;29;684;16;664.0;0.0
2;1500;VOLCANIC_ROCK_VOUCHER_9500;718;18;;;;;719;18;;;;;718.5;0.0
2;1600;VOLCANIC_ROCK_VOUCHER_9500;719;13;;;;;721;13;;;;;720.0;0.0
2;1600;PICNIC_BASKET2;30117;1;30116;41;;;30122;13;30123;29;;;30119.5;0.0
2;1600;VOLCANIC_ROCK_VOUCHER_9750;471;13;;;;;472;13;;;;;471.5;0.0
2;1600;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
2;1600;SQUID_INK;1803;24;;;;;1806;24;;;;;1804.5;0.0
2;1600;VOLCANIC_ROCK;10219;105;10218;66;;;10220;105;10221;66;;;10219.5;0.0
2;1600;DJEMBES;13415;70;;;;;13417;70;;;;;13416.0;0.0
2;1600;KELP;2043;24;;;;;2046;1;2047;23;;;2044.5;0.0
2;1600;CROISSANTS;4267;151;;;;;4269;151;;;;;4268.0;0.0
2;1600;JAMS;6523;260;;;;;6525;260;;;;;6524.0;0.0
2;1600;VOLCANIC_ROCK_VOUCHER_10000;233;13;;;;;234;13;;;;;233.5;0.0
2;1600;MAGNIFICENT_MACARONS;659;14;657;12;651;23;668;7;677;23;683;12;663.5;0.0
2;1600;VOLCANIC_ROCK_VOUCHER_10250;63;13;;;;;64;13;;;;;63.5;0.0
2;1600;PICNIC_BASKET1;58734;1;58733;12;58732;29;58743;1;58744;12;58745;29;58738.5;0.0
2;1600;VOLCANIC_ROCK_VOUCHER_10500;8;13;;;;;9;13;;;;;8.5;0.0
2;1700;DJEMBES;13416;75;;;;;13417;75;;;;;13416.5;0.0
2;1700;VOLCANIC_ROCK_VOUCHER_10500;8;29;;;;;9;18;;;;;8.5;0.0
2;1700;MAGNIFICENT_MACARONS;662;16;660;18;654;24;671;8;680;24;686;18;666.5;0.0
2;1700;CROISSANTS;4268;36;4267;86;;;4269;122;;;;;4268.5;0.0
2;1700;VOLCANIC_ROCK_VOUCHER_9750;468;29;;;;;469;18;;;;;468.5;0.0
2;1700;PICNIC_BASKET1;58730;18;58729;29;;;58741;47;;;;;58735.5;0.0
2;1700;PICNIC_BASKET2;30119;47;;;;;30125;18;30126;29;;;30122.0;0.0
2;1700;RAINFOREST_RESIN;9992;25;;;;;10008;25;;;;;10000.0;0.0
2;1700;VOLCANIC_ROCK_VOUCHER_9500;717;29;;;;;718;18;;;;;717.5;0.0
2;1700;KELP;2043;24;;;;;2047;24;;;;;2045.0;0.0
2;1700;JAMS;6523;225;;;;;6525;225;;;;;6524.0;0.0
2;1700;VOLCANIC_ROCK_VOUCHER_10000;234;29;;;;;235;18;;;;;234.5;0.0
2;1700;VOLCANIC_ROCK_VOUCHER_10250;62;29;;;;;63;18;;;;;62.5;0.0
2;1700;SQUID_INK;1803;24;;;;;1806;24;;;;;1804.5;0.0
2;1700;VOLCANIC_ROCK;10216;163;;;;;10218;121;10219;42;;;10217.0;0.0
2;1800;KELP;2043;30;;;;;2047;30;;;;;2045.0;0.0
2;1800;SQUID_INK;1803;2;1802;28;;;1806;30;;;;;1804.5;0.0
2;1800;VOLCANIC_ROCK;10219;101;10218;62;;;10220;101;10221;62;;;10219.5;0.0
2;1800;DJEMBES;13416;45;;;;;13418;45;;;;;13417.0;0.0
2;1800;JAMS;6522;251;;;;;6524;251;;;;;6523.0;0.0
2;1800;VOLCANIC_ROCK_VOUCHER_10000;230;17;;;;;231;17;;;;;230.5;0.0
2;1800;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
2;1800;VOLCANIC_ROCK_VOUCHER_10250;63;17;;;;;64;17;;;;;63.5;0.0
2;1800;PICNIC_BASKET1;58726;2;58725;15;58724;15;58735;2;58736;15;58737;15;58730.5;0.0
2;1800;VOLCANIC_ROCK_VOUCHER_10500;8;17;;;;;9;17;;;;;8.5;0.0
2;1800;VOLCANIC_ROCK_VOUCHER_9500;719;17;;;;;720;17;;;;;719.5;0.0
2;1800;PICNIC_BASKET2;30118;2;30117;30;;;30123;17;30124;15;;;30120.5;0.0
2;1800;CROISSANTS;4268;35;4267;90;;;4269;125;;;;;4268.5;0.0
2;1800;MAGNIFICENT_MACARONS;665;12;663;15;657;28;674;6;683;28;689;15;669.5;0.0
2;1800;VOLCANIC_ROCK_VOUCHER_9750;470;17;;;;;471;17;;;;;470.5;0.0
2;1900;VOLCANIC_ROCK_VOUCHER_9750;476;13;;;;;477;13;;;;;476.5;0.0
2;1900;PICNIC_BASKET1;58721;2;58720;11;58719;30;58730;2;58731;11;58732;30;58725.5;0.0
2;1900;PICNIC_BASKET2;30115;2;30114;41;;;30120;13;30121;30;;;30117.5;0.0
2;1900;MAGNIFICENT_MACARONS;663;10;660;11;654;24;672;5;680;24;687;11;667.5;0.0
2;1900;VOLCANIC_ROCK_VOUCHER_9500;724;13;;;;;725;2;726;11;;;724.5;0.0
2;1900;SQUID_INK;1804;2;1803;24;;;1806;2;1807;24;;;1805.0;0.0
2;1900;CROISSANTS;4267;102;;;;;4269;102;;;;;4268.0;0.0
2;1900;JAMS;6522;55;6521;118;;;6523;55;6524;118;;;6522.5;0.0
2;1900;VOLCANIC_ROCK_VOUCHER_10000;237;13;;;;;238;13;;;;;237.5;0.0
