day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;200;PICNIC_BASKET2;30069;14;30068;25;;;30075;39;;;;;30072.0;0.0
3;200;VOLCANIC_ROCK_VOUCHER_9750;420;14;;;;;421;14;;;;;420.5;0.0
3;200;PICNIC_BASKET1;58419;14;58418;25;;;58430;14;58431;25;;;58424.5;0.0
3;200;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
3;200;VOLCANIC_ROCK_VOUCHER_9500;669;14;;;;;670;14;;;;;669.5;0.0
3;200;MAGNIFICENT_MACARONS;665;14;662;14;656;20;674;7;683;20;689;14;669.5;0.0
3;200;VOLCANIC_ROCK;10168;135;10167;57;;;10170;192;;;;;10169.0;0.0
3;200;SQUID_INK;1814;20;;;;;1817;20;;;;;1815.5;0.0
3;300;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
3;300;VOLCANIC_ROCK_VOUCHER_9500;669;20;;;;;670;20;;;;;669.5;0.0
3;300;VOLCANIC_ROCK_VOUCHER_10250;37;20;;;;;38;20;;;;;37.5;0.0
3;300;JAMS;6522;53;6521;199;;;6523;53;6524;199;;;6522.5;0.0
3;300;SQUID_INK;1813;21;;;;;1816;21;;;;;1814.5;0.0
3;300;VOLCANIC_ROCK;10169;138;10168;43;;;10170;138;10171;43;;;10169.5;0.0
3;300;VOLCANIC_ROCK_VOUCHER_10500;3;20;;;;;4;20;;;;;3.5;0.0
3;300;MAGNIFICENT_MACARONS;665;16;662;19;656;20;674;8;683;20;689;19;669.5;0.0
3;300;VOLCANIC_ROCK_VOUCHER_10000;184;20;;;;;185;20;;;;;184.5;0.0
3;300;DJEMBES;13296;64;;;;;13298;64;;;;;13297.0;0.0
3;300;KELP;2040;21;;;;;2043;21;;;;;2041.5;0.0
3;300;CROISSANTS;4241;110;;;;;4242;110;;;;;4241.5;0.0
3;300;PICNIC_BASKET2;30068;42;;;;;30074;20;30075;22;;;30071.0;0.0
3;300;VOLCANIC_ROCK_VOUCHER_9750;420;20;;;;;421;20;;;;;420.5;0.0
3;300;PICNIC_BASKET1;58420;1;58419;19;58418;22;58429;1;58430;19;58431;22;58424.5;0.0
3;400;MAGNIFICENT_MACARONS;664;18;662;19;655;30;673;9;682;30;689;19;668.5;0.0
3;400;DJEMBES;13297;68;;;;;13299;68;;;;;13298.0;0.0
3;400;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;400;PICNIC_BASKET2;30067;19;30066;21;;;30073;40;;;;;30070.0;0.0
3;400;VOLCANIC_ROCK_VOUCHER_9750;423;19;;;;;424;19;;;;;423.5;0.0
3;400;PICNIC_BASKET1;58416;19;58415;21;;;58427;19;58428;21;;;58421.5;0.0
3;400;CROISSANTS;4241;125;;;;;4242;125;;;;;4241.5;0.0
3;400;VOLCANIC_ROCK_VOUCHER_9500;671;19;;;;;673;19;;;;;672.0;0.0
3;400;SQUID_INK;1813;8;1812;30;;;1816;30;;;;;1814.5;0.0
3;400;VOLCANIC_ROCK_VOUCHER_10000;188;19;;;;;189;19;;;;;188.5;0.0
3;400;KELP;2040;38;;;;;2043;30;;;;;2041.5;0.0
3;400;VOLCANIC_ROCK;10171;128;10170;44;;;10173;172;;;;;10172.0;0.0
3;400;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
3;400;VOLCANIC_ROCK_VOUCHER_10250;38;19;;;;;39;19;;;;;38.5;0.0
3;400;JAMS;6521;267;;;;;6523;267;;;;;6522.0;0.0
3;500;VOLCANIC_ROCK_VOUCHER_10250;37;16;;;;;38;16;;;;;37.5;0.0
3;500;CROISSANTS;4241;125;;;;;4242;125;;;;;4241.5;0.0
3;500;JAMS;6522;86;6521;200;;;6523;86;6524;200;;;6522.5;0.0
3;500;SQUID_INK;1813;13;1812;22;;;1816;22;;;;;1814.5;0.0
3;500;VOLCANIC_ROCK;10169;206;;;;;10171;143;10172;63;;;10170.0;0.0
3;500;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;500;RAINFOREST_RESIN;9992;34;;;;;10008;34;;;;;10000.0;0.0
3;500;VOLCANIC_ROCK_VOUCHER_10000;185;16;;;;;186;16;;;;;185.5;0.0
3;500;DJEMBES;13298;63;;;;;13299;27;13300;36;;;13298.5;0.0
3;500;KELP;2041;6;2040;29;;;2043;22;;;;;2042.0;0.0
3;500;PICNIC_BASKET2;30065;16;30064;27;;;30071;43;;;;;30068.0;0.0
3;500;VOLCANIC_ROCK_VOUCHER_9750;421;16;;;;;422;16;;;;;421.5;0.0
3;500;PICNIC_BASKET1;58418;16;58417;27;;;58429;16;58430;27;;;58423.5;0.0
3;500;VOLCANIC_ROCK_VOUCHER_9500;670;16;;;;;671;16;;;;;670.5;0.0
3;500;MAGNIFICENT_MACARONS;665;20;662;16;656;22;674;10;683;22;689;16;669.5;0.0
3;600;PICNIC_BASKET2;30070;4;30067;41;;;30073;20;30074;21;;;30071.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_9750;421;20;;;;;422;20;;;;;421.5;0.0
3;600;PICNIC_BASKET1;58419;4;58414;20;58413;21;58425;20;58426;21;;;58422.0;0.0
3;600;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;600;VOLCANIC_ROCK_VOUCHER_9500;670;20;;;;;671;20;;;;;670.5;0.0
3;600;MAGNIFICENT_MACARONS;665;18;662;20;656;29;674;9;683;29;689;20;669.5;0.0
3;600;SQUID_INK;1813;29;;;;;1816;29;;;;;1814.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_10000;187;20;;;;;188;20;;;;;187.5;0.0
3;600;KELP;2040;29;;;;;2044;29;;;;;2042.0;0.0
3;600;VOLCANIC_ROCK;10170;133;10169;59;;;10171;133;10172;59;;;10170.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_10250;37;20;;;;;38;20;;;;;37.5;0.0
3;600;CROISSANTS;4241;51;4240;78;;;4242;129;;;;;4241.5;0.0
3;600;JAMS;6522;78;6521;178;;;6523;256;;;;;6522.5;0.0
3;600;DJEMBES;13298;55;;;;;13299;21;13300;34;;;13298.5;0.0
3;600;VOLCANIC_ROCK_VOUCHER_10500;3;20;;;;;4;20;;;;;3.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;700;MAGNIFICENT_MACARONS;663;10;660;18;654;29;672;5;681;29;687;18;667.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_10000;185;19;;;;;186;19;;;;;185.5;0.0
3;700;DJEMBES;13297;59;;;;;13298;29;13299;30;;;13297.5;0.0
3;700;KELP;2041;4;2040;30;;;2043;30;;;;;2042.0;0.0
3;700;CROISSANTS;4241;57;4240;63;;;4242;120;;;;;4241.5;0.0
3;700;PICNIC_BASKET2;30064;1;30063;47;;;30069;1;30070;47;;;30066.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_9750;421;19;;;;;422;19;;;;;421.5;0.0
3;700;PICNIC_BASKET1;58417;1;58416;18;58415;29;58426;1;58427;18;58428;29;58421.5;0.0
3;700;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
3;700;VOLCANIC_ROCK_VOUCHER_9500;670;19;;;;;671;19;;;;;670.5;0.0
3;700;VOLCANIC_ROCK_VOUCHER_10250;37;19;;;;;38;19;;;;;37.5;0.0
3;700;JAMS;6521;261;;;;;6523;261;;;;;6522.0;0.0
3;700;SQUID_INK;1814;4;1813;30;;;1816;30;;;;;1815.0;0.0
3;700;VOLCANIC_ROCK;10169;194;;;;;10171;128;10172;66;;;10170.0;0.0
3;800;SQUID_INK;1813;27;;;;;1816;28;;;;;1814.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_10000;188;11;;;;;189;11;;;;;188.5;0.0
3;800;VOLCANIC_ROCK;10170;134;10169;47;;;10171;129;10172;47;;;10170.5;0.0
3;800;KELP;2040;27;;;;;2043;28;;;;;2041.5;0.0
3;800;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
3;800;VOLCANIC_ROCK_VOUCHER_10250;37;11;;;;;38;11;;;;;37.5;0.0
3;800;JAMS;6521;225;;;;;6523;225;;;;;6522.0;0.0
3;800;MAGNIFICENT_MACARONS;662;10;659;10;653;27;671;5;680;27;686;10;666.5;0.0
3;800;DJEMBES;13297;57;;;;;13298;57;;;;;13297.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_10500;3;11;;;;;4;11;;;;;3.5;0.0
3;800;PICNIC_BASKET2;30064;1;30063;30;;;30069;1;30070;30;;;30066.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_9750;422;11;;;;;423;11;;;;;422.5;0.0
3;800;PICNIC_BASKET1;58417;1;58416;10;58415;20;58426;1;58427;10;58428;20;58421.5;0.0
3;800;CROISSANTS;4241;42;4240;51;;;4242;93;;;;;4241.5;0.0
3;800;VOLCANIC_ROCK_VOUCHER_9500;670;11;;;;;671;11;;;;;670.5;0.0
3;900;PICNIC_BASKET2;30062;1;30061;36;;;30067;18;30068;19;;;30064.5;0.0
3;900;VOLCANIC_ROCK_VOUCHER_9750;426;18;;;;;427;18;;;;;426.5;0.0
3;900;PICNIC_BASKET1;58413;1;58412;17;58411;19;58422;1;58423;17;58424;19;58417.5;0.0
3;900;VOLCANIC_ROCK_VOUCHER_9500;675;18;;;;;676;18;;;;;675.5;0.0
3;900;MAGNIFICENT_MACARONS;667;10;663;10;661;17;672;5;681;24;688;17;669.5;0.0
3;900;VOLCANIC_ROCK_VOUCHER_10250;39;18;;;;;40;18;;;;;39.5;0.0
3;900;CROISSANTS;4240;109;;;;;4241;48;4242;61;;;4240.5;0.0
3;900;JAMS;6521;222;;;;;6523;222;;;;;6522.0;0.0
3;900;SQUID_INK;1818;1;1817;24;;;1821;25;;;;;1819.5;0.0
3;900;VOLCANIC_ROCK;10174;125;10173;54;;;10176;179;;;;;10175.0;0.0
3;900;VOLCANIC_ROCK_VOUCHER_10500;3;18;;;;;4;18;;;;;3.5;0.0
3;900;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;0.0
3;900;VOLCANIC_ROCK_VOUCHER_10000;188;18;;;;;189;18;;;;;188.5;0.0
3;900;DJEMBES;13297;49;;;;;13298;49;;;;;13297.5;0.0
3;900;KELP;2039;25;;;;;2043;25;;;;;2041.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_10000;189;12;;;;;190;12;;;;;189.5;0.0
3;1000;VOLCANIC_ROCK;10174;126;10173;68;;;10176;194;;;;;10175.0;0.0
3;1000;KELP;2039;22;;;;;2043;22;;;;;2041.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_10250;39;12;;;;;40;12;;;;;39.5;0.0
3;1000;CROISSANTS;4240;116;;;;;4241;63;4242;53;;;4240.5;0.0
3;1000;JAMS;6521;241;;;;;6523;241;;;;;6522.0;0.0
3;1000;DJEMBES;13297;61;;;;;13299;61;;;;;13298.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_10500;3;12;;;;;4;12;;;;;3.5;0.0
3;1000;PICNIC_BASKET2;30064;5;30063;22;;;30070;34;;;;;30067.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_9750;426;12;;;;;427;12;;;;;426.5;0.0
3;1000;PICNIC_BASKET1;58415;12;58414;22;;;58416;7;58426;12;58427;22;58415.5;0.0
3;1000;RAINFOREST_RESIN;9992;33;;;;;9998;3;10003;7;10008;33;9995.0;0.0
3;1000;VOLCANIC_ROCK_VOUCHER_9500;675;12;;;;;676;12;;;;;675.5;0.0
3;1000;MAGNIFICENT_MACARONS;660;20;657;12;651;22;669;10;678;22;684;12;664.5;0.0
3;1000;SQUID_INK;1820;22;;;;;1824;22;;;;;1822.0;0.0
3;1100;RAINFOREST_RESIN;10003;10;9992;31;;;10008;31;;;;;10005.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_9500;672;19;;;;;673;19;;;;;672.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_10250;38;19;;;;;39;19;;;;;38.5;0.0
3;1100;JAMS;6521;218;;;;;6523;218;;;;;6522.0;0.0
3;1100;SQUID_INK;1821;27;;;;;1823;4;1824;27;;;1822.0;0.0
3;1100;VOLCANIC_ROCK;10172;144;10171;65;;;10173;144;10174;65;;;10172.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;1100;MAGNIFICENT_MACARONS;659;12;656;18;650;26;668;6;677;26;683;18;663.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_10000;188;19;;;;;189;19;;;;;188.5;0.0
3;1100;DJEMBES;13297;50;;;;;13298;50;;;;;13297.5;0.0
3;1100;KELP;2039;27;;;;;2041;4;2043;27;;;2040.0;0.0
3;1100;CROISSANTS;4240;133;;;;;4242;133;;;;;4241.0;0.0
3;1100;PICNIC_BASKET2;30064;19;30063;18;;;30069;1;30070;36;;;30066.5;0.0
3;1100;VOLCANIC_ROCK_VOUCHER_9750;423;19;;;;;424;19;;;;;423.5;0.0
3;1100;PICNIC_BASKET1;58419;1;58418;18;58417;18;58428;1;58429;18;58430;18;58423.5;0.0
3;1200;MAGNIFICENT_MACARONS;656;18;654;17;647;22;665;9;674;22;681;17;660.5;0.0
3;1200;DJEMBES;13297;69;;;;;13298;69;;;;;13297.5;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_10500;3;4;;;;;4;19;;;;;3.5;0.0
3;1200;PICNIC_BASKET2;30059;19;30058;28;;;30064;2;30065;45;;;30061.5;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_9500;669;4;;;;;670;19;;;;;669.5;0.0
3;1200;PICNIC_BASKET1;58412;2;58411;17;58410;28;58421;2;58422;17;58423;28;58416.5;0.0
3;1200;CROISSANTS;4240;125;;;;;4242;117;;;;;4241.0;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_9750;420;4;;;;;421;19;;;;;420.5;0.0
3;1200;SQUID_INK;1819;24;;;;;1822;2;1823;22;;;1820.5;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_10000;182;4;;;;;183;19;;;;;182.5;0.0
3;1200;VOLCANIC_ROCK;10168;123;10167;68;;;10170;191;;;;;10169.0;0.0
3;1200;KELP;2039;24;;;;;2043;24;;;;;2041.0;0.0
3;1200;RAINFOREST_RESIN;9992;31;;;;;10003;8;10008;31;;;9997.5;0.0
3;1200;VOLCANIC_ROCK_VOUCHER_10250;37;4;;;;;38;19;;;;;37.5;0.0
3;1200;JAMS;6521;262;;;;;6523;262;;;;;6522.0;0.0
3;1300;JAMS;6520;249;;;;;6522;249;;;;;6521.0;0.0
3;1300;CROISSANTS;4240;137;;;;;4241;54;4242;83;;;4240.5;0.0
3;1300;SQUID_INK;1819;30;;;;;1822;31;;;;;1820.5;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_10250;37;19;;;;;38;19;;;;;37.5;0.0
3;1300;VOLCANIC_ROCK;10170;125;10169;77;;;10171;125;10172;77;;;10170.5;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;1300;RAINFOREST_RESIN;10001;1;9992;26;;;10008;26;;;;;10004.5;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_10000;187;19;;;;;188;19;;;;;187.5;0.0
3;1300;DJEMBES;13296;49;;;;;13297;17;13298;32;;;13296.5;0.0
3;1300;KELP;2039;30;;;;;2043;31;;;;;2041.0;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_9750;422;19;;;;;423;19;;;;;422.5;0.0
3;1300;PICNIC_BASKET1;58409;1;58408;18;58407;17;58418;1;58419;35;;;58413.5;0.0
3;1300;PICNIC_BASKET2;30057;36;;;;;30063;19;30064;17;;;30060.0;0.0
3;1300;MAGNIFICENT_MACARONS;656;10;654;18;647;30;665;5;674;30;681;18;660.5;0.0
3;1300;VOLCANIC_ROCK_VOUCHER_9500;670;19;;;;;671;19;;;;;670.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_9500;670;16;;;;;671;16;;;;;670.5;0.0
3;1400;PICNIC_BASKET1;58407;16;58406;29;;;58418;16;58419;29;;;58412.5;0.0
3;1400;PICNIC_BASKET2;30058;45;;;;;30065;45;;;;;30061.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_9750;421;16;;;;;422;16;;;;;421.5;0.0
3;1400;RAINFOREST_RESIN;10002;4;9992;29;;;10008;29;;;;;10005.0;0.0
3;1400;MAGNIFICENT_MACARONS;654;12;652;16;645;24;663;6;672;24;679;16;658.5;0.0
3;1400;SQUID_INK;1820;22;;;;;1823;24;;;;;1821.5;0.0
3;1400;VOLCANIC_ROCK;10170;140;10169;55;;;10171;140;10172;55;;;10170.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_10000;187;16;;;;;189;16;;;;;188.0;0.0
3;1400;KELP;2039;24;;;;;2040;2;2043;24;;;2039.5;0.0
3;1400;CROISSANTS;4240;162;;;;;4242;162;;;;;4241.0;0.0
3;1400;JAMS;6520;267;;;;;6522;267;;;;;6521.0;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_10250;37;16;;;;;38;16;;;;;37.5;0.0
3;1400;DJEMBES;13296;60;;;;;13297;60;;;;;13296.5;0.0
3;1400;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_10500;3;17;;;;;4;17;;;;;3.5;0.0
3;1500;MAGNIFICENT_MACARONS;652;14;650;16;643;20;661;7;670;20;677;16;656.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_10000;189;17;;;;;190;17;;;;;189.5;0.0
3;1500;DJEMBES;13296;64;;;;;13298;64;;;;;13297.0;0.0
3;1500;KELP;2040;20;;;;;2043;21;;;;;2041.5;0.0
3;1500;CROISSANTS;4240;144;;;;;4242;144;;;;;4241.0;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_9750;425;17;;;;;426;17;;;;;425.5;0.0
3;1500;PICNIC_BASKET1;58405;1;58404;16;58403;22;58414;1;58415;16;58416;22;58409.5;0.0
3;1500;PICNIC_BASKET2;30060;1;30059;38;;;30065;17;30066;22;;;30062.5;0.0
3;1500;RAINFOREST_RESIN;9997;7;9992;26;;;10008;26;;;;;10002.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_9500;673;17;;;;;675;17;;;;;674.0;0.0
3;1500;JAMS;6520;192;;;;;6522;192;;;;;6521.0;0.0
3;1500;SQUID_INK;1820;20;;;;;1823;21;;;;;1821.5;0.0
3;1500;VOLCANIC_ROCK_VOUCHER_10250;38;17;;;;;39;17;;;;;38.5;0.0
3;1500;VOLCANIC_ROCK;10173;134;10172;74;;;10175;208;;;;;10174.0;0.0
3;1600;SQUID_INK;1820;28;;;;;1823;28;;;;;1821.5;0.0
3;1600;VOLCANIC_ROCK;10172;131;10171;44;;;10173;131;10174;44;;;10172.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_10000;189;16;;;;;190;16;;;;;189.5;0.0
3;1600;KELP;2040;28;;;;;2043;28;;;;;2041.5;0.0
3;1600;JAMS;6520;249;;;;;6522;249;;;;;6521.0;0.0
3;1600;RAINFOREST_RESIN;9992;26;;;;;10003;7;10008;26;;;9997.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_10250;38;16;;;;;39;16;;;;;38.5;0.0
3;1600;MAGNIFICENT_MACARONS;652;12;649;16;643;28;661;6;670;28;676;16;656.5;0.0
3;1600;DJEMBES;13296;66;;;;;13297;66;;;;;13296.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_10500;3;16;;;;;4;16;;;;;3.5;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_9500;672;16;;;;;674;16;;;;;673.0;0.0
3;1600;PICNIC_BASKET1;58403;16;58402;21;;;58414;16;58415;21;;;58408.5;0.0
3;1600;PICNIC_BASKET2;30060;37;;;;;30066;16;30067;21;;;30063.0;0.0
3;1600;CROISSANTS;4240;125;;;;;4242;125;;;;;4241.0;0.0
3;1600;VOLCANIC_ROCK_VOUCHER_9750;424;16;;;;;425;16;;;;;424.5;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_9750;424;19;;;;;425;19;;;;;424.5;0.0
3;1700;PICNIC_BASKET1;58402;19;58401;17;;;58413;19;58414;17;;;58407.5;0.0
3;1700;PICNIC_BASKET2;30061;19;30060;17;;;30067;36;;;;;30064.0;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_9500;672;19;;;;;673;19;;;;;672.5;0.0
3;1700;MAGNIFICENT_MACARONS;654;16;652;19;645;25;663;8;672;25;679;19;658.5;0.0
3;1700;CROISSANTS;4240;136;;;;;4241;38;4242;98;;;4240.5;0.0
3;1700;JAMS;6520;98;6519;138;;;6521;98;6522;138;;;6520.5;0.0
3;1700;SQUID_INK;1820;25;;;;;1823;25;;;;;1821.5;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_10250;38;19;;;;;39;19;;;;;38.5;0.0
3;1700;VOLCANIC_ROCK;10172;131;10171;78;;;10173;133;10174;78;;;10172.5;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_10500;3;19;;;;;4;19;;;;;3.5;0.0
3;1700;RAINFOREST_RESIN;10002;4;9992;32;;;10008;32;;;;;10005.0;0.0
3;1700;VOLCANIC_ROCK_VOUCHER_10000;188;19;;;;;189;19;;;;;188.5;0.0
3;1700;DJEMBES;13296;60;;;;;13297;17;13298;43;;;13296.5;0.0
3;1700;KELP;2040;25;;;;;2043;25;;;;;2041.5;0.0
3;1800;VOLCANIC_ROCK;10174;120;10173;77;;;10175;120;10176;77;;;10174.5;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_10000;191;29;;;;;192;15;;;;;191.5;0.0
3;1800;CROISSANTS;4240;121;;;;;4241;62;4242;59;;;4240.5;0.0
3;1800;JAMS;6518;175;;;;;6520;175;;;;;6519.0;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_10250;39;29;;;;;40;15;;;;;39.5;0.0
3;1800;DJEMBES;13297;53;;;;;13298;53;;;;;13297.5;0.0
3;1800;KELP;2041;2;2039;28;;;2043;28;;;;;2042.0;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_10500;3;29;;;;;4;15;;;;;3.5;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_9500;674;29;;;;;676;15;;;;;675.0;0.0
3;1800;PICNIC_BASKET1;58402;1;58401;14;58400;21;58411;1;58412;14;58413;21;58406.5;0.0
3;1800;PICNIC_BASKET2;30055;15;30054;21;;;30061;36;;;;;30058.0;0.0
3;1800;VOLCANIC_ROCK_VOUCHER_9750;426;29;;;;;427;15;;;;;426.5;0.0
3;1800;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
3;1800;MAGNIFICENT_MACARONS;653;16;650;14;644;27;662;8;671;27;677;14;657.5;0.0
3;1800;SQUID_INK;1822;2;1820;28;;;1823;1;1824;27;;;1822.5;0.0
3;1900;RAINFOREST_RESIN;10002;4;9992;34;;;10008;34;;;;;10005.0;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_9500;673;28;;;;;674;15;;;;;673.5;0.0
3;1900;JAMS;6518;267;;;;;6520;267;;;;;6519.0;0.0
3;1900;SQUID_INK;1821;1;1820;27;;;1824;28;;;;;1822.5;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_10250;38;28;;;;;39;15;;;;;38.5;0.0
3;1900;VOLCANIC_ROCK;10172;178;;;;;10173;9;10174;119;10175;59;10172.5;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_10500;3;28;;;;;4;15;;;;;3.5;0.0
3;1900;MAGNIFICENT_MACARONS;657;14;655;14;648;27;662;9;666;7;675;27;659.5;0.0
3;1900;VOLCANIC_ROCK_VOUCHER_10000;188;28;;;;;189;15;;;;;188.5;0.0
