day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;100;VOLCANIC_ROCK_VOUCHER_9500;1010;13;;;;;1011;13;;;;;1010.5;0.0
0;200;VOLCANIC_ROCK_VOUCHER_9750;764;15;;;;;765;15;;;;;764.5;0.0
0;200;PICNIC_BASKET1;59232;4;59227;1;59226;35;59237;1;59238;35;;;59234.5;0.0
0;200;PICNIC_BASKET2;30504;4;30502;15;30501;21;30507;1;30508;35;;;30505.5;0.0
0;200;VOLCANIC_ROCK;10512;167;;;;;10514;109;10515;58;;;10513.0;0.0
0;200;VOLCANIC_ROCK_VOUCHER_9500;1013;15;;;;;1014;15;;;;;1013.5;0.0
0;200;CROISSANTS;4321;152;;;;;4322;53;4323;99;;;4321.5;0.0
0;200;VOLCANIC_ROCK_VOUCHER_10250;282;15;;;;;283;15;;;;;282.5;0.0
0;200;SQUID_INK;1966;1;1965;21;;;1969;22;;;;;1967.5;0.0
0;200;VOLCANIC_ROCK_VOUCHER_10500;104;15;;;;;105;15;;;;;104.5;0.0
0;200;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
0;200;JAMS;6631;282;;;;;6633;282;;;;;6632.0;0.0
0;200;VOLCANIC_ROCK_VOUCHER_10000;516;15;;;;;517;15;;;;;516.5;0.0
0;200;DJEMBES;13493;21;13492;40;;;13494;61;;;;;13493.5;0.0
0;200;KELP;2029;1;2028;21;;;2032;22;;;;;2030.5;0.0
0;300;SQUID_INK;1965;25;;;;;1968;25;;;;;1966.5;0.0
0;300;CROISSANTS;4321;128;;;;;4322;128;;;;;4321.5;0.0
0;300;VOLCANIC_ROCK_VOUCHER_10000;521;13;;;;;522;13;;;;;521.5;0.0
0;300;JAMS;6631;218;;;;;6633;218;;;;;6632.0;0.0
0;300;KELP;2029;25;;;;;2032;25;;;;;2030.5;0.0
0;300;VOLCANIC_ROCK_VOUCHER_10250;285;13;;;;;286;13;;;;;285.5;0.0
0;300;DJEMBES;13493;29;13492;40;;;13494;69;;;;;13493.5;0.0
0;300;VOLCANIC_ROCK_VOUCHER_10500;106;13;;;;;107;13;;;;;106.5;0.0
0;300;VOLCANIC_ROCK_VOUCHER_9750;768;13;;;;;769;13;;;;;768.5;0.0
0;300;PICNIC_BASKET1;59224;2;59223;11;59222;29;59233;2;59234;11;59235;29;59228.5;0.0
0;300;PICNIC_BASKET2;30499;2;30498;40;;;30504;2;30505;40;;;30501.5;0.0
0;300;VOLCANIC_ROCK_VOUCHER_9500;1017;13;;;;;1019;13;;;;;1018.0;0.0
0;300;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
0;300;VOLCANIC_ROCK;10517;118;10516;68;;;10518;118;10519;68;;;10517.5;0.0
0;400;VOLCANIC_ROCK_VOUCHER_9500;1009;15;;;;;1011;15;;;;;1010.0;0.0
0;400;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
0;400;VOLCANIC_ROCK_VOUCHER_10250;279;15;;;;;280;15;;;;;279.5;0.0
0;400;SQUID_INK;1966;25;;;;;1968;6;1969;25;;;1967.0;0.0
0;400;VOLCANIC_ROCK;10509;128;10508;73;;;10510;128;10511;73;;;10509.5;0.0
0;400;VOLCANIC_ROCK_VOUCHER_10500;102;15;;;;;103;15;;;;;102.5;0.0
0;400;VOLCANIC_ROCK_VOUCHER_10000;512;15;;;;;513;15;;;;;512.5;0.0
0;400;CROISSANTS;4321;118;;;;;4322;118;;;;;4321.5;0.0
0;400;JAMS;6631;269;;;;;6633;269;;;;;6632.0;0.0
0;400;DJEMBES;13493;25;13492;37;;;13494;62;;;;;13493.5;0.0
0;400;KELP;2029;2;2028;23;;;2030;6;2032;25;;;2029.5;0.0
0;400;VOLCANIC_ROCK_VOUCHER_9750;760;15;;;;;761;15;;;;;760.5;0.0
0;400;PICNIC_BASKET1;59226;2;59225;13;59224;25;59235;2;59236;13;59237;25;59230.5;0.0
0;400;PICNIC_BASKET2;30503;2;30502;38;;;30508;2;30509;38;;;30505.5;0.0
0;500;DJEMBES;13493;65;;;;;13494;30;13495;35;;;13493.5;0.0
0;500;VOLCANIC_ROCK_VOUCHER_10500;100;18;;;;;101;18;;;;;100.5;0.0
0;500;VOLCANIC_ROCK_VOUCHER_9750;756;18;;;;;758;18;;;;;757.0;0.0
0;500;PICNIC_BASKET1;59229;2;59228;46;;;59239;2;59240;46;;;59234.0;0.0
0;500;CROISSANTS;4321;98;;;;;4322;98;;;;;4321.5;0.0
0;500;PICNIC_BASKET2;30504;2;30503;46;;;30509;18;30510;30;;;30506.5;0.0
0;500;VOLCANIC_ROCK_VOUCHER_9500;1006;18;;;;;1007;18;;;;;1006.5;0.0
0;500;SQUID_INK;1966;24;;;;;1970;24;;;;;1968.0;0.0
0;500;VOLCANIC_ROCK_VOUCHER_10000;510;18;;;;;511;18;;;;;510.5;0.0
0;500;JAMS;6631;163;;;;;6633;163;;;;;6632.0;0.0
0;500;KELP;2028;24;;;;;2031;24;;;;;2029.5;0.0
0;500;VOLCANIC_ROCK;10505;168;;;;;10507;115;10508;53;;;10506.0;0.0
0;500;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
0;500;VOLCANIC_ROCK_VOUCHER_10250;276;2;275;16;;;277;18;;;;;276.5;0.0
0;600;VOLCANIC_ROCK_VOUCHER_10250;273;15;;;;;274;15;;;;;273.5;0.0
0;600;SQUID_INK;1965;26;;;;;1968;26;;;;;1966.5;0.0
0;600;VOLCANIC_ROCK;10503;150;10502;62;;;10504;150;10505;62;;;10503.5;0.0
0;600;VOLCANIC_ROCK_VOUCHER_10500;99;15;;;;;100;15;;;;;99.5;0.0
0;600;RAINFOREST_RESIN;9992;27;;;;;10003;4;10008;27;;;9997.5;0.0
0;600;VOLCANIC_ROCK_VOUCHER_10000;506;15;;;;;507;15;;;;;506.5;0.0
0;600;JAMS;6632;69;6631;163;;;6633;69;6634;163;;;6632.5;0.0
0;600;DJEMBES;13493;67;;;;;13494;67;;;;;13493.5;0.0
0;600;KELP;2028;26;;;;;2031;26;;;;;2029.5;0.0
0;600;VOLCANIC_ROCK_VOUCHER_9750;754;15;;;;;755;15;;;;;754.5;0.0
0;600;PICNIC_BASKET1;59234;2;59233;13;59232;21;59243;2;59244;13;59245;21;59238.5;0.0
0;600;PICNIC_BASKET2;30508;15;30507;21;;;30513;2;30514;34;;;30510.5;0.0
0;600;VOLCANIC_ROCK_VOUCHER_9500;1004;15;;;;;1005;15;;;;;1004.5;0.0
0;600;CROISSANTS;4321;109;;;;;4323;109;;;;;4322.0;0.0
0;700;VOLCANIC_ROCK_VOUCHER_9750;753;16;;;;;754;16;;;;;753.5;0.0
0;700;PICNIC_BASKET1;59241;5;59236;16;59235;20;59247;16;59248;20;;;59244.0;0.0
0;700;PICNIC_BASKET2;30508;5;30505;36;;;30511;16;30512;20;;;30509.5;0.0
0;700;VOLCANIC_ROCK_VOUCHER_9500;1003;16;;;;;1004;16;;;;;1003.5;0.0
0;700;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
0;700;SQUID_INK;1967;32;;;;;1970;27;;;;;1968.5;0.0
0;700;VOLCANIC_ROCK_VOUCHER_10000;507;16;;;;;508;16;;;;;507.5;0.0
0;700;CROISSANTS;4321;126;;;;;4322;52;4323;74;;;4321.5;0.0
0;700;JAMS;6631;260;;;;;6633;260;;;;;6632.0;0.0
0;700;KELP;2029;5;2028;27;;;2032;27;;;;;2030.5;0.0
0;700;VOLCANIC_ROCK;10502;114;10501;44;;;10504;158;;;;;10503.0;0.0
0;700;VOLCANIC_ROCK_VOUCHER_10250;273;16;;;;;274;16;;;;;273.5;0.0
0;700;DJEMBES;13493;56;;;;;13494;56;;;;;13493.5;0.0
0;700;VOLCANIC_ROCK_VOUCHER_10500;98;16;;;;;99;16;;;;;98.5;0.0
0;800;VOLCANIC_ROCK;10497;137;10496;67;;;10498;137;10499;67;;;10497.5;0.0
0;800;VOLCANIC_ROCK_VOUCHER_10500;96;10;;;;;97;10;;;;;96.5;0.0
0;800;VOLCANIC_ROCK_VOUCHER_10000;500;10;;;;;501;10;;;;;500.5;0.0
0;800;CROISSANTS;4321;94;;;;;4323;94;;;;;4322.0;0.0
0;800;JAMS;6631;195;;;;;6633;195;;;;;6632.0;0.0
0;800;DJEMBES;13493;72;;;;;13494;72;;;;;13493.5;0.0
0;800;KELP;2028;26;;;;;2032;26;;;;;2030.0;0.0
0;800;VOLCANIC_ROCK_VOUCHER_9750;747;10;;;;;748;10;;;;;747.5;0.0
0;800;PICNIC_BASKET1;59236;10;59235;30;;;59247;10;59248;30;;;59241.5;0.0
0;800;PICNIC_BASKET2;30505;40;;;;;30511;10;30512;30;;;30508.0;0.0
0;800;VOLCANIC_ROCK_VOUCHER_9500;997;10;;;;;998;10;;;;;997.5;0.0
0;800;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;0.0
0;800;VOLCANIC_ROCK_VOUCHER_10250;268;10;;;;;269;10;;;;;268.5;0.0
0;800;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;0.0
0;900;VOLCANIC_ROCK_VOUCHER_10000;498;22;;;;;499;22;;;;;498.5;0.0
0;900;SQUID_INK;1966;29;;;;;1970;29;;;;;1968.0;0.0
0;900;KELP;2029;29;;;;;2032;29;;;;;2030.5;0.0
0;900;JAMS;6631;168;;;;;6633;168;;;;;6632.0;0.0
0;900;VOLCANIC_ROCK;10495;121;10494;63;;;10496;121;10497;63;;;10495.5;0.0
0;900;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
0;900;VOLCANIC_ROCK_VOUCHER_10250;266;22;;;;;267;22;;;;;266.5;0.0
0;900;DJEMBES;13493;67;;;;;13494;67;;;;;13493.5;0.0
0;900;VOLCANIC_ROCK_VOUCHER_10500;95;22;;;;;96;22;;;;;95.5;0.0
0;900;VOLCANIC_ROCK_VOUCHER_9750;746;22;;;;;747;22;;;;;746.5;0.0
0;900;PICNIC_BASKET1;59238;2;59237;20;59236;26;59247;2;59248;20;59249;26;59242.5;0.0
0;900;CROISSANTS;4321;94;;;;;4322;38;4323;56;;;4321.5;0.0
0;900;PICNIC_BASKET2;30504;22;30503;26;;;30510;48;;;;;30507.0;0.0
0;900;VOLCANIC_ROCK_VOUCHER_9500;995;22;;;;;996;22;;;;;995.5;0.0
0;1000;VOLCANIC_ROCK_VOUCHER_9750;750;18;;;;;751;18;;;;;750.5;0.0
0;1000;PICNIC_BASKET1;59234;2;59233;16;59232;19;59243;2;59244;16;59245;19;59238.5;0.0
0;1000;PICNIC_BASKET2;30503;18;30502;19;;;30509;18;30510;19;;;30506.0;0.0
0;1000;VOLCANIC_ROCK_VOUCHER_9500;999;18;;;;;1000;18;;;;;999.5;0.0
0;1000;CROISSANTS;4321;122;;;;;4322;55;4323;67;;;4321.5;0.0
0;1000;VOLCANIC_ROCK_VOUCHER_10250;269;18;;;;;270;18;;;;;269.5;0.0
0;1000;SQUID_INK;1967;28;;;;;1970;28;;;;;1968.5;0.0
0;1000;VOLCANIC_ROCK;10498;147;10497;72;;;10500;140;10501;72;;;10499.0;0.0
0;1000;VOLCANIC_ROCK_VOUCHER_10500;96;18;;;;;97;18;;;;;96.5;0.0
0;1000;RAINFOREST_RESIN;9992;31;;;;;10008;31;;;;;10000.0;0.0
0;1000;VOLCANIC_ROCK_VOUCHER_10000;503;18;;;;;504;18;;;;;503.5;0.0
0;1000;KELP;2029;28;;;;;2032;28;;;;;2030.5;0.0
0;1000;JAMS;6631;242;;;;;6632;67;6633;175;;;6631.5;0.0
0;1000;DJEMBES;13493;69;;;;;13494;69;;;;;13493.5;0.0
0;1100;VOLCANIC_ROCK_VOUCHER_10000;504;18;;;;;505;18;;;;;504.5;0.0
0;1100;SQUID_INK;1968;31;;;;;1971;25;;;;;1969.5;0.0
0;1100;CROISSANTS;4321;160;;;;;4322;61;4323;99;;;4321.5;0.0
0;1100;KELP;2029;31;;;;;2032;25;;;;;2030.5;0.0
0;1100;JAMS;6631;99;6630;116;;;6632;99;6633;116;;;6631.5;0.0
0;1100;VOLCANIC_ROCK;10500;205;;;;;10502;125;10503;80;;;10501.0;0.0
0;1100;VOLCANIC_ROCK_VOUCHER_10250;271;18;;;;;272;18;;;;;271.5;0.0
0;1100;DJEMBES;13493;16;13492;49;;;13494;65;;;;;13493.5;0.0
0;1100;VOLCANIC_ROCK_VOUCHER_10500;97;18;;;;;98;18;;;;;97.5;0.0
0;1100;VOLCANIC_ROCK_VOUCHER_9750;751;18;;;;;752;18;;;;;751.5;0.0
0;1100;PICNIC_BASKET1;59233;2;59232;16;59231;16;59242;2;59243;16;59244;16;59237.5;0.0
0;1100;PICNIC_BASKET2;30504;18;30503;16;;;30509;2;30510;32;;;30506.5;0.0
0;1100;VOLCANIC_ROCK_VOUCHER_9500;1001;18;;;;;1002;18;;;;;1001.5;0.0
0;1100;RAINFOREST_RESIN;9992;27;;;;;10003;7;10008;27;;;9997.5;0.0
0;1200;VOLCANIC_ROCK_VOUCHER_9500;1005;2;1004;13;;;1006;15;;;;;1005.5;0.0
0;1200;RAINFOREST_RESIN;9992;35;;;;;10008;35;;;;;10000.0;0.0
0;1200;VOLCANIC_ROCK_VOUCHER_10250;274;15;;;;;275;15;;;;;274.5;0.0
0;1200;SQUID_INK;1968;38;;;;;1971;30;;;;;1969.5;0.0
0;1200;VOLCANIC_ROCK;10504;107;10503;62;;;10505;107;10506;62;;;10504.5;0.0
0;1200;VOLCANIC_ROCK_VOUCHER_10500;99;15;;;;;100;15;;;;;99.5;0.0
0;1200;VOLCANIC_ROCK_VOUCHER_10000;507;15;;;;;508;15;;;;;507.5;0.0
0;1200;CROISSANTS;4321;113;;;;;4322;113;;;;;4321.5;0.0
0;1200;KELP;2030;8;2029;30;;;2033;30;;;;;2031.5;0.0
0;1200;JAMS;6631;73;6630;185;;;6632;73;6633;185;;;6631.5;0.0
0;1200;DJEMBES;13493;67;;;;;13494;67;;;;;13493.5;0.0
0;1200;VOLCANIC_ROCK_VOUCHER_9750;755;15;;;;;756;15;;;;;755.5;0.0
0;1200;PICNIC_BASKET1;59232;2;59231;13;59230;24;59241;2;59242;13;59243;24;59236.5;0.0
0;1200;PICNIC_BASKET2;30506;15;30505;24;;;30512;15;30513;24;;;30509.0;0.0
0;1300;DJEMBES;13493;78;;;;;13494;78;;;;;13493.5;0.0
0;1300;VOLCANIC_ROCK_VOUCHER_10500;102;15;;;;;103;15;;;;;102.5;0.0
0;1300;VOLCANIC_ROCK_VOUCHER_9750;760;15;;;;;761;15;;;;;760.5;0.0
0;1300;PICNIC_BASKET1;59227;1;59226;14;59225;29;59236;1;59237;14;59238;29;59231.5;0.0
0;1300;CROISSANTS;4321;50;4320;63;;;4322;120;;;;;4321.5;0.0
0;1300;PICNIC_BASKET2;30504;1;30503;43;;;30509;15;30510;29;;;30506.5;0.0
0;1300;VOLCANIC_ROCK_VOUCHER_9500;1010;15;;;;;1011;15;;;;;1010.5;0.0
0;1300;VOLCANIC_ROCK_VOUCHER_10000;514;1;513;14;;;515;15;;;;;514.5;0.0
0;1300;SQUID_INK;1968;23;;;;;1971;28;;;;;1969.5;0.0
0;1300;KELP;2029;28;;;;;2030;5;2033;28;;;2029.5;0.0
0;1300;JAMS;6631;63;6630;114;;;6632;63;6633;114;;;6631.5;0.0
0;1300;VOLCANIC_ROCK;10509;106;10508;43;;;10511;149;;;;;10510.0;0.0
0;1300;RAINFOREST_RESIN;10000;2;9997;6;9992;35;10008;35;;;;;10004.0;0.0
0;1300;VOLCANIC_ROCK_VOUCHER_10250;279;15;;;;;280;15;;;;;279.5;0.0
0;1400;VOLCANIC_ROCK_VOUCHER_10250;279;17;;;;;280;17;;;;;279.5;0.0
0;1400;SQUID_INK;1969;1;1968;24;;;1972;26;;;;;1970.5;0.0
0;1400;VOLCANIC_ROCK;10509;116;10508;66;;;10511;182;;;;;10510.0;0.0
0;1400;VOLCANIC_ROCK_VOUCHER_10500;102;17;;;;;103;17;;;;;102.5;0.0
0;1400;RAINFOREST_RESIN;9992;30;;;;;10008;30;;;;;10000.0;0.0
0;1400;VOLCANIC_ROCK_VOUCHER_10000;513;17;;;;;515;17;;;;;514.0;0.0
0;1400;DJEMBES;13493;24;13492;50;;;13494;74;;;;;13493.5;0.0
0;1400;KELP;2029;25;;;;;2033;26;;;;;2031.0;0.0
0;1400;JAMS;6631;99;6630;128;;;6632;99;6633;128;;;6631.5;0.0
0;1400;VOLCANIC_ROCK_VOUCHER_9750;760;17;;;;;761;17;;;;;760.5;0.0
0;1400;PICNIC_BASKET2;30503;17;30502;24;;;30509;41;;;;;30506.0;0.0
0;1400;PICNIC_BASKET1;59230;2;59229;15;59228;24;59239;2;59240;15;59241;24;59234.5;0.0
0;1400;CROISSANTS;4321;135;;;;;4322;135;;;;;4321.5;0.0
0;1400;VOLCANIC_ROCK_VOUCHER_9500;1009;17;;;;;1011;17;;;;;1010.0;0.0
0;1500;PICNIC_BASKET2;30505;20;30504;18;;;30510;2;30511;36;;;30507.5;0.0
0;1500;VOLCANIC_ROCK_VOUCHER_9500;1004;20;;;;;1005;20;;;;;1004.5;0.0
0;1500;PICNIC_BASKET1;59225;2;59224;18;59223;18;59234;2;59235;18;59236;18;59229.5;0.0
0;1500;RAINFOREST_RESIN;9992;33;;;;;10003;3;10008;33;;;9997.5;0.0
0;1500;VOLCANIC_ROCK_VOUCHER_9750;755;20;;;;;756;20;;;;;755.5;0.0
0;1500;SQUID_INK;1971;1;1969;22;;;1972;22;;;;;1971.5;0.0
0;1500;CROISSANTS;4321;46;4320;90;;;4322;136;;;;;4321.5;0.0
0;1500;KELP;2032;1;2029;22;;;2033;22;;;;;2032.5;0.0
0;1500;JAMS;6631;90;6630;105;;;6632;90;6633;105;;;6631.5;0.0
0;1500;VOLCANIC_ROCK_VOUCHER_10000;507;20;;;;;508;20;;;;;507.5;0.0
0;1500;VOLCANIC_ROCK_VOUCHER_10250;274;20;;;;;275;20;;;;;274.5;0.0
0;1500;VOLCANIC_ROCK;10504;132;10503;73;;;10505;132;10506;73;;;10504.5;0.0
0;1500;DJEMBES;13490;64;;;;;13491;18;13492;46;;;13490.5;0.0
0;1500;VOLCANIC_ROCK_VOUCHER_10500;99;20;;;;;100;20;;;;;99.5;0.0
0;1600;VOLCANIC_ROCK_VOUCHER_10500;99;11;;;;;100;11;;;;;99.5;0.0
0;1600;VOLCANIC_ROCK;10504;105;10503;63;;;10505;105;10506;63;;;10504.5;0.0
0;1600;DJEMBES;13490;75;;;;;13491;25;13492;50;;;13490.5;0.0
0;1600;KELP;2029;23;;;;;2033;23;;;;;2031.0;0.0
0;1600;CROISSANTS;4320;149;;;;;4322;149;;;;;4321.0;0.0
0;1600;JAMS;6631;89;6630;199;;;6632;89;6633;199;;;6631.5;0.0
0;1600;VOLCANIC_ROCK_VOUCHER_10000;507;11;;;;;508;11;;;;;507.5;0.0
0;1600;VOLCANIC_ROCK_VOUCHER_9750;755;11;;;;;756;11;;;;;755.5;0.0
0;1600;PICNIC_BASKET2;30501;1;30500;35;;;30506;11;30507;25;;;30503.5;0.0
0;1600;PICNIC_BASKET1;59224;1;59223;10;59222;25;59233;1;59234;10;59235;25;59228.5;0.0
0;1600;RAINFOREST_RESIN;9992;32;;;;;10008;32;;;;;10000.0;0.0
0;1600;VOLCANIC_ROCK_VOUCHER_9500;1004;11;;;;;1006;11;;;;;1005.0;0.0
0;1600;VOLCANIC_ROCK_VOUCHER_10250;274;11;;;;;275;11;;;;;274.5;0.0
0;1600;SQUID_INK;1970;23;;;;;1974;23;;;;;1972.0;0.0
0;1700;SQUID_INK;1970;27;;;;;1972;8;1973;27;;;1971.0;0.0
0;1700;KELP;2029;27;;;;;2031;8;2033;27;;;2030.0;0.0
0;1700;JAMS;6631;59;6630;137;;;6632;59;6633;137;;;6631.5;0.0
0;1700;VOLCANIC_ROCK_VOUCHER_10000;502;20;;;;;503;20;;;;;502.5;0.0
0;1700;RAINFOREST_RESIN;9992;29;;;;;10008;29;;;;;10000.0;0.0
0;1700;VOLCANIC_ROCK_VOUCHER_10250;269;20;;;;;270;20;;;;;269.5;0.0
0;1700;VOLCANIC_ROCK;10498;219;;;;;10500;146;10501;73;;;10499.0;0.0
0;1700;DJEMBES;13490;57;;;;;13491;57;;;;;13490.5;0.0
0;1700;VOLCANIC_ROCK_VOUCHER_10500;96;20;;;;;97;20;;;;;96.5;0.0
0;1700;PICNIC_BASKET2;30500;37;;;;;30507;37;;;;;30503.5;0.0
0;1700;VOLCANIC_ROCK_VOUCHER_9500;999;20;;;;;1000;20;;;;;999.5;0.0
0;1700;CROISSANTS;4320;101;;;;;4322;101;;;;;4321.0;0.0
0;1700;PICNIC_BASKET1;59225;20;59224;17;;;59236;20;59237;17;;;59230.5;0.0
0;1700;VOLCANIC_ROCK_VOUCHER_9750;749;20;;;;;750;20;;;;;749.5;0.0
0;1800;VOLCANIC_ROCK_VOUCHER_9750;748;14;;;;;749;14;;;;;748.5;0.0
0;1800;PICNIC_BASKET2;30499;14;30498;23;;;30504;2;30505;35;;;30501.5;0.0
0;1800;PICNIC_BASKET1;59227;2;59226;12;59225;23;59236;2;59237;12;59238;23;59231.5;0.0
0;1800;VOLCANIC_ROCK_VOUCHER_9500;997;14;;;;;998;14;;;;;997.5;0.0
0;1800;CROISSANTS;4320;136;;;;;4321;58;4322;78;;;4320.5;0.0
0;1800;VOLCANIC_ROCK_VOUCHER_10250;268;14;;;;;269;14;;;;;268.5;0.0
0;1800;SQUID_INK;1971;35;;;;;1974;27;;;;;1972.5;0.0
0;1800;VOLCANIC_ROCK_VOUCHER_10500;96;14;;;;;97;14;;;;;96.5;0.0
0;1800;RAINFOREST_RESIN;9992;27;;;;;10008;27;;;;;10000.0;0.0
0;1800;VOLCANIC_ROCK;10497;139;10496;52;;;10498;139;10499;52;;;10497.5;0.0
0;1800;DJEMBES;13487;56;;;;;13489;56;;;;;13488.0;0.0
0;1800;KELP;2030;8;2029;27;;;2033;27;;;;;2031.5;0.0
0;1800;JAMS;6631;78;6630;172;;;6632;78;6633;172;;;6631.5;0.0
0;1800;VOLCANIC_ROCK_VOUCHER_10000;501;14;;;;;502;14;;;;;501.5;0.0
0;1900;SQUID_INK;1969;31;;;;;1972;31;;;;;1970.5;0.0
0;1900;KELP;2030;31;;;;;2033;31;;;;;2031.5;0.0
0;1900;CROISSANTS;4320;134;;;;;4321;134;;;;;4320.5;0.0
0;1900;JAMS;6631;199;;;;;6633;199;;;;;6632.0;0.0
0;1900;VOLCANIC_ROCK_VOUCHER_10000;496;19;;;;;497;2;498;17;;;496.5;0.0
0;1900;VOLCANIC_ROCK_VOUCHER_10250;264;19;;;;;265;19;;;;;264.5;0.0
0;1900;VOLCANIC_ROCK;10493;117;10492;47;;;10494;117;10495;47;;;10493.5;0.0
0;1900;DJEMBES;13488;60;;;;;13489;60;;;;;13488.5;0.0
0;1900;VOLCANIC_ROCK_VOUCHER_10500;93;19;;;;;94;19;;;;;93.5;0.0
0;1900;PICNIC_BASKET2;30500;7;30498;2;30497;36;30503;19;30504;19;;;30501.5;0.0
0;1900;VOLCANIC_ROCK_VOUCHER_9500;993;19;;;;;994;19;;;;;993.5;0.0
0;1900;PICNIC_BASKET1;59232;7;59228;2;59227;17;59238;19;59239;19;;;59235.0;0.0
0;1900;RAINFOREST_RESIN;9992;28;;;;;10008;28;;;;;10000.0;0.0
0;1900;VOLCANIC_ROCK_VOUCHER_9750;743;19;;;;;745;19;;;;;744.0;0.0
0;2000;RAINFOREST_RESIN;9992;33;;;;;10008;33;;;;;10000.0;0.0
0;2000;VOLCANIC_ROCK_VOUCHER_9500;993;2;;;;;994;15;;;;;993.5;0.0
0;2000;VOLCANIC_ROCK_VOUCHER_10250;264;2;;;;;265;15;;;;;264.5;0.0
0;2000;SQUID_INK;1972;19;;;;;1975;26;;;;;1973.5;0.0
0;2000;VOLCANIC_ROCK_VOUCHER_10500;93;2;;;;;94;15;;;;;93.5;0.0
0;2000;VOLCANIC_ROCK;10492;107;10491;78;;;10494;185;;;;;10493.0;0.0
0;2000;DJEMBES;13488;64;;;;;13489;64;;;;;13488.5;0.0
0;2000;CROISSANTS;4320;112;;;;;4321;112;;;;;4320.5;0.0
0;2000;JAMS;6631;172;;;;;6633;172;;;;;6632.0;0.0
0;2000;VOLCANIC_ROCK_VOUCHER_10000;496;2;;;;;497;15;;;;;496.5;0.0
0;2000;KELP;2030;19;;;;;2033;26;;;;;2031.5;0.0
0;2000;VOLCANIC_ROCK_VOUCHER_9750;743;2;;;;;744;15;;;;;743.5;0.0
0;2000;PICNIC_BASKET2;30498;1;30497;37;;;30503;1;30504;37;;;30500.5;0.0
0;2000;PICNIC_BASKET1;59229;1;59228;14;59227;23;59238;1;59239;14;59240;23;59233.5;0.0
