day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;400;PICNIC_BASKET1;58699;2;58698;16;58697;15;58708;2;58709;16;58710;15;58703.5;0.0
1;400;RAINFOREST_RESIN;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
1;400;DJEMBES;13410;15;13409;46;;;13411;61;;;;;13410.5;0.0
1;400;KELP;2032;28;;;;;2035;28;;;;;2033.5;0.0
1;400;CROISSANTS;4274;107;;;;;4275;53;4276;54;;;4274.5;0.0
1;400;JAMS;6540;211;;;;;6542;211;;;;;6541.0;0.0
1;500;KELP;2032;24;;;;;2034;3;2035;24;;;2033.0;0.0
1;500;SQUID_INK;1834;24;;;;;1836;3;1837;24;;;1835.0;0.0
1;500;PICNIC_BASKET2;30257;1;30256;36;;;30262;17;30263;20;;;30259.5;0.0
1;500;PICNIC_BASKET1;58697;17;58696;20;;;58707;1;58708;36;;;58702.0;0.0
1;500;CROISSANTS;4274;121;;;;;4275;40;4276;81;;;4274.5;0.0
1;500;JAMS;6541;81;6540;111;;;6542;81;6543;111;;;6541.5;0.0
1;500;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
1;500;DJEMBES;13410;20;13409;34;;;13411;54;;;;;13410.5;0.0
1;600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
1;600;DJEMBES;13410;57;;;;;13412;57;;;;;13411.0;0.0
1;600;KELP;2033;5;2032;30;;;2035;30;;;;;2034.0;0.0
1;600;CROISSANTS;4274;117;;;;;4276;117;;;;;4275.0;0.0
1;600;JAMS;6541;174;;;;;6543;174;;;;;6542.0;0.0
1;600;SQUID_INK;1834;5;1832;30;;;1835;30;;;;;1834.5;0.0
1;600;PICNIC_BASKET2;30256;37;;;;;30262;19;30263;18;;;30259.0;0.0
1;600;PICNIC_BASKET1;58695;2;58694;17;58693;18;58704;2;58705;17;58706;18;58699.5;0.0
1;700;DJEMBES;13411;73;;;;;13412;73;;;;;13411.5;0.0
1;700;KELP;2032;22;;;;;2035;23;;;;;2033.5;0.0
1;700;SQUID_INK;1834;22;;;;;1837;1;1838;22;;;1835.5;0.0
1;700;PICNIC_BASKET2;30251;1;30250;41;;;30256;12;30257;30;;;30253.5;0.0
1;700;PICNIC_BASKET1;58688;1;58687;11;58686;30;58697;1;58698;11;58699;30;58692.5;0.0
1;700;CROISSANTS;4274;110;;;;;4275;110;;;;;4274.5;0.0
1;700;JAMS;6542;54;6541;140;;;6543;60;6544;140;;;6542.5;0.0
1;700;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
1;800;SQUID_INK;1836;25;;;;;1837;3;1839;25;;;1836.5;0.0
1;800;PICNIC_BASKET2;30251;1;30250;41;;;30256;1;30257;41;;;30253.5;0.0
1;800;PICNIC_BASKET1;58686;1;58685;19;58684;22;58695;1;58696;19;58697;22;58690.5;0.0
1;800;RAINFOREST_RESIN;9996;1;9995;24;;;10000;3;10004;1;10005;24;9998.0;0.0
1;800;DJEMBES;13411;67;;;;;13412;22;13413;45;;;13411.5;0.0
1;800;KELP;2032;25;;;;;2033;3;2035;25;;;2032.5;0.0
1;800;CROISSANTS;4274;45;4273;66;;;4275;111;;;;;4274.5;0.0
1;800;JAMS;6542;66;6541;198;;;6543;66;6544;198;;;6542.5;0.0
1;900;SQUID_INK;1840;21;;;;;1843;21;;;;;1841.5;0.0
1;900;KELP;2031;21;;;;;2035;21;;;;;2033.0;0.0
1;900;PICNIC_BASKET2;30249;1;30248;32;;;30254;1;30255;32;;;30251.5;0.0
1;900;PICNIC_BASKET1;58688;1;58687;32;;;58698;13;58699;20;;;58693.0;0.0
1;900;CROISSANTS;4274;63;4273;51;;;4275;114;;;;;4274.5;0.0
1;900;JAMS;6542;51;6541;164;;;6543;51;6544;164;;;6542.5;0.0
1;900;RAINFOREST_RESIN;9996;1;9995;20;;;9998;11;10004;1;10005;20;9997.0;0.0
1;900;DJEMBES;13412;50;;;;;13413;20;13414;30;;;13412.5;0.0
1;1000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
1;1000;DJEMBES;13413;26;13412;40;;;13414;66;;;;;13413.5;0.0
1;1000;KELP;2032;31;;;;;2035;31;;;;;2033.5;0.0
1;1000;CROISSANTS;4274;48;4273;81;;;4275;129;;;;;4274.5;0.0
1;1000;JAMS;6543;278;;;;;6545;278;;;;;6544.0;0.0
1;1000;SQUID_INK;1841;31;;;;;1844;31;;;;;1842.5;0.0
1;1000;PICNIC_BASKET2;30256;1;30255;45;;;30261;20;30262;26;;;30258.5;0.0
1;1000;PICNIC_BASKET1;58693;1;58692;19;58691;26;58702;1;58703;19;58704;26;58697.5;0.0
1;1100;DJEMBES;13413;67;;;;;13414;67;;;;;13413.5;0.0
1;1100;SQUID_INK;1840;22;;;;;1843;22;;;;;1841.5;0.0
1;1100;KELP;2032;22;;;;;2035;22;;;;;2033.5;0.0
1;1100;PICNIC_BASKET2;30252;15;30251;23;;;30257;1;30258;37;;;30254.5;0.0
1;1100;PICNIC_BASKET1;58687;1;58686;14;58685;23;58696;1;58697;14;58698;23;58691.5;0.0
1;1100;CROISSANTS;4274;59;4273;80;;;4275;139;;;;;4274.5;0.0
1;1100;JAMS;6542;264;;;;;6544;264;;;;;6543.0;0.0
1;1100;RAINFOREST_RESIN;9996;1;9995;21;;;10002;6;10004;1;10005;21;9999.0;0.0
1;1200;SQUID_INK;1839;22;;;;;1842;23;;;;;1840.5;0.0
1;1200;PICNIC_BASKET2;30252;1;30251;33;;;30257;1;30258;33;;;30254.5;0.0
1;1200;PICNIC_BASKET1;58681;1;58680;17;58679;16;58690;1;58691;17;58692;16;58685.5;0.0
1;1200;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
1;1200;DJEMBES;13412;16;13411;48;;;13413;64;;;;;13412.5;0.0
1;1200;KELP;2031;23;;;;;2032;1;2035;23;;;2031.5;0.0
1;1200;CROISSANTS;4273;144;;;;;4275;144;;;;;4274.0;0.0
1;1200;JAMS;6542;81;6541;104;;;6543;81;6544;104;;;6542.5;0.0
1;1300;SQUID_INK;1840;25;;;;;1843;25;;;;;1841.5;0.0
1;1300;KELP;2031;25;;;;;2035;25;;;;;2033.0;0.0
1;1300;PICNIC_BASKET2;30245;41;;;;;30251;12;30252;29;;;30248.0;0.0
1;1300;PICNIC_BASKET1;58683;12;58682;29;;;58694;12;58695;29;;;58688.5;0.0
1;1300;CROISSANTS;4273;132;;;;;4275;132;;;;;4274.0;0.0
1;1300;JAMS;6542;70;6541;130;;;6543;70;6544;130;;;6542.5;0.0
1;1300;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
1;1300;DJEMBES;13412;75;;;;;13414;75;;;;;13413.0;0.0
1;1400;RAINFOREST_RESIN;9995;23;;;;;10000;6;10005;23;;;9997.5;0.0
1;1400;DJEMBES;13413;76;;;;;13414;76;;;;;13413.5;0.0
1;1400;KELP;2031;23;;;;;2033;6;2035;23;;;2032.0;0.0
1;1400;JAMS;6542;100;6541;187;;;6543;100;6544;187;;;6542.5;0.0
1;1400;CROISSANTS;4273;141;;;;;4275;141;;;;;4274.0;0.0
1;1400;SQUID_INK;1841;23;;;;;1842;6;1844;23;;;1841.5;0.0
1;1400;PICNIC_BASKET1;58691;15;58690;29;;;58702;15;58703;29;;;58696.5;0.0
1;1400;PICNIC_BASKET2;30244;44;;;;;30250;15;30251;29;;;30247.0;0.0
1;1500;DJEMBES;13412;71;;;;;13414;78;;;;;13413.0;0.0
1;1500;SQUID_INK;1844;1;1842;21;;;1845;21;;;;;1844.5;0.0
1;1500;PICNIC_BASKET1;58690;1;58689;18;58688;30;58699;1;58700;18;58701;30;58694.5;0.0
1;1500;PICNIC_BASKET2;30244;49;;;;;30250;19;30251;30;;;30247.0;0.0
1;1500;KELP;2034;1;2032;1;2031;20;2035;21;;;;;2034.5;0.0
1;1500;CROISSANTS;4273;105;;;;;4274;43;4275;62;;;4273.5;0.0
1;1500;JAMS;6542;52;6541;144;;;6543;62;6544;144;;;6542.5;0.0
1;1500;RAINFOREST_RESIN;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;0.0
1;1600;SQUID_INK;1844;2;1843;28;;;1847;30;;;;;1845.5;0.0
1;1600;PICNIC_BASKET1;58688;2;58687;15;58686;17;58697;2;58698;15;58699;17;58692.5;0.0
1;1600;PICNIC_BASKET2;30246;2;30245;32;;;30251;2;30252;32;;;30248.5;0.0
1;1600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
1;1600;DJEMBES;13412;50;;;;;13413;50;;;;;13412.5;0.0
1;1600;KELP;2032;30;;;;;2035;30;;;;;2033.5;0.0
1;1600;CROISSANTS;4273;125;;;;;4275;125;;;;;4274.0;0.0
1;1600;JAMS;6542;59;6541;113;;;6543;63;6544;113;;;6542.5;0.0
1;1700;SQUID_INK;1841;28;;;;;1843;8;1844;28;;;1842.0;0.0
1;1700;PICNIC_BASKET1;58688;11;58687;22;;;58699;11;58700;22;;;58693.5;0.0
1;1700;PICNIC_BASKET2;30245;33;;;;;30251;11;30252;22;;;30248.0;0.0
1;1700;KELP;2032;28;;;;;2034;8;2035;28;;;2033.0;0.0
1;1700;CROISSANTS;4274;144;;;;;4275;144;;;;;4274.5;0.0
1;1700;JAMS;6542;97;6541;137;;;6543;97;6544;137;;;6542.5;0.0
1;1700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
1;1700;DJEMBES;13412;59;;;;;13413;22;13414;37;;;13412.5;0.0
1;1800;RAINFOREST_RESIN;10000;4;9995;23;;;10002;10;10005;23;;;10001.0;0.0
1;1800;DJEMBES;13413;30;13412;34;;;13414;64;;;;;13413.5;0.0
1;1800;KELP;2033;4;2032;23;;;2035;23;;;;;2034.0;0.0
1;1800;CROISSANTS;4274;162;;;;;4275;162;;;;;4274.5;0.0
1;1800;JAMS;6542;97;6541;128;;;6543;97;6544;128;;;6542.5;0.0
1;1800;SQUID_INK;1843;4;1841;23;;;1845;23;;;;;1844.0;0.0
1;1800;PICNIC_BASKET1;58685;10;58684;30;;;58696;40;;;;;58690.5;0.0
1;1800;PICNIC_BASKET2;30244;10;30243;30;;;30250;40;;;;;30247.0;0.0
1;1900;DJEMBES;13413;79;;;;;13414;29;13415;50;;;13413.5;0.0
1;1900;KELP;2032;31;;;;;2035;32;;;;;2033.5;0.0
1;1900;PICNIC_BASKET1;58687;2;58686;18;58685;29;58696;2;58697;18;58698;29;58691.5;0.0
1;1900;PICNIC_BASKET2;30243;20;30242;29;;;30249;20;30250;29;;;30246.0;0.0
1;1900;CROISSANTS;4274;48;4273;100;;;4275;148;;;;;4274.5;0.0
1;1900;JAMS;6541;293;;;;;6543;293;;;;;6542.0;0.0
1;1900;SQUID_INK;1844;32;;;;;1845;1;1847;2;1848;30;1844.5;0.0
1;1900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
1;2000;KELP;2032;23;;;;;2035;23;;;;;2033.5;0.0
1;2000;PICNIC_BASKET1;58687;2;58686;20;58685;25;58696;2;58697;20;58698;25;58691.5;0.0
1;2000;PICNIC_BASKET2;30244;2;30243;45;;;30249;22;30250;25;;;30246.5;0.0
1;2000;SQUID_INK;1846;23;;;;;1849;23;;;;;1847.5;0.0
1;2000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
1;2000;DJEMBES;13413;67;;;;;13414;67;;;;;13413.5;0.0
1;2000;CROISSANTS;4274;60;4273;98;;;4275;158;;;;;4274.5;0.0
1;2000;JAMS;6541;267;;;;;6543;267;;;;;6542.0;0.0
1;2100;PICNIC_BASKET1;58687;2;58686;17;58685;21;58696;2;58697;17;58698;21;58691.5;0.0
1;2100;PICNIC_BASKET2;30244;2;30243;38;;;30249;19;30250;21;;;30246.5;0.0
1;2100;CROISSANTS;4273;109;;;;;4275;109;;;;;4274.0;0.0
1;2100;JAMS;6541;251;;;;;6543;251;;;;;6542.0;0.0
1;2100;SQUID_INK;1845;28;;;;;1847;5;1848;2;1849;26;1846.0;0.0
1;2100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
1;2100;DJEMBES;13414;49;;;;;13415;57;;;;;13414.5;0.0
1;2100;KELP;2032;2;2031;26;;;2034;5;2035;28;;;2033.0;0.0
1;2200;RAINFOREST_RESIN;9996;1;9995;20;;;9998;4;10004;1;10005;20;9997.0;0.0
1;2200;DJEMBES;13415;26;13414;42;;;13416;68;;;;;13415.5;0.0
1;2200;CROISSANTS;4273;98;;;;;4275;98;;;;;4274.0;0.0
1;2200;JAMS;6542;53;6541;165;;;6543;53;6544;165;;;6542.5;0.0
1;2200;KELP;2032;25;;;;;2035;21;;;;;2033.5;0.0
1;2200;PICNIC_BASKET1;58680;1;58679;14;58678;26;58689;1;58690;14;58691;26;58684.5;0.0
1;2200;PICNIC_BASKET2;30243;41;;;;;30249;15;30250;26;;;30246.0;0.0
1;2200;SQUID_INK;1846;25;;;;;1849;21;;;;;1847.5;0.0
1;2300;DJEMBES;13414;61;;;;;13416;61;;;;;13415.0;0.0
1;2300;KELP;2032;7;2031;22;;;2035;24;;;;;2033.5;0.0
1;2300;PICNIC_BASKET1;58677;44;;;;;58678;1;58687;2;58688;20;58677.5;0.0
1;2300;PICNIC_BASKET2;30237;43;;;;;30243;22;30244;24;;;30240.0;0.0
1;2300;CROISSANTS;4273;141;;;;;4274;41;4275;100;;;4273.5;0.0
1;2300;JAMS;6542;100;6541;178;;;6543;100;6544;178;;;6542.5;0.0
1;2300;SQUID_INK;1848;7;1847;22;;;1851;24;;;;;1849.5;0.0
1;2300;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
1;2400;KELP;2031;22;;;;;2035;22;;;;;2033.0;0.0
1;2400;PICNIC_BASKET1;58674;2;58673;10;58672;17;58683;2;58684;10;58685;17;58678.5;0.0
1;2400;PICNIC_BASKET2;30236;2;30235;27;;;30241;12;30242;17;;;30238.5;0.0
1;2400;SQUID_INK;1846;22;;;;;1849;22;;;;;1847.5;0.0
1;2400;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
1;2400;DJEMBES;13415;52;;;;;13416;52;;;;;13415.5;0.0
1;2400;CROISSANTS;4273;100;;;;;4274;51;4275;56;;;4273.5;0.0
1;2400;JAMS;6542;206;;;;;6544;206;;;;;6543.0;0.0
1;2500;PICNIC_BASKET2;30237;18;30236;21;;;30242;2;30243;37;;;30239.5;0.0
1;2500;PICNIC_BASKET1;58671;2;58670;16;58669;21;58680;2;58681;16;58682;21;58675.5;0.0
1;2500;CROISSANTS;4273;155;;;;;4275;155;;;;;4274.0;0.0
1;2500;SQUID_INK;1847;2;1846;21;;;1850;23;;;;;1848.5;0.0
1;2500;RAINFOREST_RESIN;9998;3;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
1;2500;JAMS;6542;99;6541;116;;;6543;99;6544;116;;;6542.5;0.0
1;2500;DJEMBES;13415;60;;;;;13416;60;;;;;13415.5;0.0
1;2500;KELP;2032;2;2031;21;;;2035;23;;;;;2033.5;0.0
1;2600;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
1;2600;DJEMBES;13415;61;;;;;13416;5;13417;61;;;13415.5;0.0
1;2600;CROISSANTS;4274;137;;;;;4275;137;;;;;4274.5;0.0
1;2600;JAMS;6542;254;;;;;6544;254;;;;;6543.0;0.0
1;2600;KELP;2032;1;2031;29;;;2035;30;;;;;2033.5;0.0
1;2600;PICNIC_BASKET2;30238;17;30237;16;;;30243;1;30244;32;;;30240.5;0.0
1;2600;PICNIC_BASKET1;58675;1;58674;16;58673;16;58684;1;58685;16;58686;16;58679.5;0.0
1;2600;SQUID_INK;1849;30;;;;;1852;30;;;;;1850.5;0.0
1;2700;CROISSANTS;4274;119;;;;;4275;119;;;;;4274.5;0.0
1;2700;JAMS;6542;184;;;;;6544;184;;;;;6543.0;0.0
1;2700;DJEMBES;13415;49;;;;;13416;19;13417;30;;;13415.5;0.0
1;2700;KELP;2032;9;2031;21;;;2035;23;;;;;2033.5;0.0
1;2700;PICNIC_BASKET2;30238;2;30237;33;;;30243;2;30244;33;;;30240.5;0.0
1;2700;PICNIC_BASKET1;58672;2;58671;14;58670;19;58681;2;58682;14;58683;19;58676.5;0.0
1;2700;SQUID_INK;1848;30;;;;;1851;23;;;;;1849.5;0.0
1;2700;RAINFOREST_RESIN;9998;7;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
1;2800;CROISSANTS;4274;42;4273;77;;;4275;119;;;;;4274.5;0.0
1;2800;JAMS;6542;77;6541;167;;;6543;77;6544;167;;;6542.5;0.0
1;2800;KELP;2031;27;;;;;2035;27;;;;;2033.0;0.0
1;2800;PICNIC_BASKET2;30241;17;30240;23;;;30247;40;;;;;30244.0;0.0
1;2800;PICNIC_BASKET1;58671;17;58670;23;;;58682;17;58683;23;;;58676.5;0.0
1;2800;SQUID_INK;1849;27;;;;;1852;27;;;;;1850.5;0.0
1;2800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
1;2800;DJEMBES;13416;23;13415;34;;;13417;57;;;;;13416.5;0.0
1;2900;PICNIC_BASKET2;30243;16;30242;25;;;30248;2;30249;39;;;30245.5;0.0
1;2900;PICNIC_BASKET1;58671;2;58670;14;58669;25;58680;2;58681;14;58682;25;58675.5;0.0
1;2900;SQUID_INK;1848;22;;;;;1851;22;;;;;1849.5;0.0
1;2900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
1;2900;CROISSANTS;4274;149;;;;;4275;149;;;;;4274.5;0.0
1;2900;JAMS;6542;252;;;;;6544;252;;;;;6543.0;0.0
1;2900;DJEMBES;13416;69;;;;;13417;69;;;;;13416.5;0.0
1;2900;KELP;2031;22;;;;;2035;22;;;;;2033.0;0.0
1;3000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
1;3000;DJEMBES;13417;16;13416;44;;;13418;60;;;;;13417.5;0.0
1;3000;CROISSANTS;4274;126;;;;;4275;126;;;;;4274.5;0.0
1;3000;JAMS;6543;210;;;;;6545;210;;;;;6544.0;0.0
1;3000;KELP;2034;1;2032;6;2031;29;2035;30;;;;;2034.5;0.0
1;3000;PICNIC_BASKET2;30247;14;30246;16;;;30252;1;30253;29;;;30249.5;0.0
1;3000;PICNIC_BASKET1;58679;14;58678;16;;;58689;1;58690;29;;;58684.0;0.0
1;3000;SQUID_INK;1850;1;1848;35;;;1851;30;;;;;1850.5;0.0
1;3100;CROISSANTS;4274;129;;;;;4276;129;;;;;4275.0;0.0
1;3100;JAMS;6543;184;;;;;6545;184;;;;;6544.0;0.0
1;3100;DJEMBES;13416;52;;;;;13417;52;;;;;13416.5;0.0
1;3100;KELP;2032;28;;;;;2035;28;;;;;2033.5;0.0
1;3100;PICNIC_BASKET2;30250;5;30248;1;30247;36;30253;1;30254;36;;;30251.5;0.0
1;3100;PICNIC_BASKET1;58679;5;58675;1;58674;20;58684;1;58685;20;58686;16;58681.5;0.0
1;3100;SQUID_INK;1848;28;;;;;1851;28;;;;;1849.5;0.0
1;3100;RAINFOREST_RESIN;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
1;3200;CROISSANTS;4274;99;;;;;4275;99;;;;;4274.5;0.0
1;3200;JAMS;6543;207;;;;;6545;207;;;;;6544.0;0.0
1;3200;KELP;2032;24;;;;;2033;5;2035;24;;;2032.5;0.0
1;3200;PICNIC_BASKET2;30252;5;30249;48;;;30255;19;30256;29;;;30253.5;0.0
1;3200;PICNIC_BASKET1;58682;5;58677;19;58676;29;58688;48;;;;;58685.0;0.0
1;3200;SQUID_INK;1848;24;;;;;1849;5;1851;24;;;1848.5;0.0
1;3200;RAINFOREST_RESIN;10002;2;9995;24;;;10005;24;;;;;10003.5;0.0
1;3200;DJEMBES;13417;78;;;;;13418;78;;;;;13417.5;0.0
1;3300;PICNIC_BASKET2;30248;1;30247;26;;;30253;11;30254;16;;;30250.5;0.0
1;3300;PICNIC_BASKET1;58671;1;58670;10;58669;16;58680;1;58681;10;58682;16;58675.5;0.0
1;3300;SQUID_INK;1849;25;;;;;1852;25;;;;;1850.5;0.0
1;3300;RAINFOREST_RESIN;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;0.0
1;3300;CROISSANTS;4274;117;;;;;4275;117;;;;;4274.5;0.0
1;3300;JAMS;6543;72;6542;125;;;6544;72;6545;125;;;6543.5;0.0
1;3300;DJEMBES;13415;62;;;;;13416;62;;;;;13415.5;0.0
1;3300;KELP;2032;25;;;;;2035;25;;;;;2033.5;0.0
1;3400;RAINFOREST_RESIN;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
1;3400;DJEMBES;13416;19;13415;46;;;13417;65;;;;;13416.5;0.0
1;3400;CROISSANTS;4274;125;;;;;4275;125;;;;;4274.5;0.0
1;3400;JAMS;6543;99;6542;100;;;6544;87;6545;100;;;6543.5;0.0
1;3400;KELP;2032;29;;;;;2035;29;;;;;2033.5;0.0
1;3400;PICNIC_BASKET2;30246;12;30245;19;;;30251;2;30252;29;;;30248.5;0.0
1;3400;PICNIC_BASKET1;58674;2;58673;10;58672;19;58683;2;58684;10;58685;19;58678.5;0.0
1;3400;SQUID_INK;1849;2;1848;27;;;1852;29;;;;;1850.5;0.0
1;3500;CROISSANTS;4274;100;;;;;4275;100;;;;;4274.5;0.0
1;3500;JAMS;6544;215;;;;;6546;215;;;;;6545.0;0.0
1;3500;DJEMBES;13414;76;;;;;13415;76;;;;;13414.5;0.0
1;3500;KELP;2032;26;;;;;2035;26;;;;;2033.5;0.0
1;3500;PICNIC_BASKET2;30247;46;;;;;30253;18;30254;28;;;30250.0;0.0
1;3500;PICNIC_BASKET1;58679;18;58678;28;;;58690;18;58691;28;;;58684.5;0.0
1;3500;SQUID_INK;1850;26;;;;;1853;26;;;;;1851.5;0.0
1;3500;RAINFOREST_RESIN;9995;26;;;;;10002;10;10005;26;;;9998.5;0.0
1;3600;JAMS;6543;191;;;;;6545;191;;;;;6544.0;0.0
1;3600;CROISSANTS;4274;35;4273;67;;;4275;102;;;;;4274.5;0.0
1;3600;PICNIC_BASKET1;58676;11;58675;29;;;58687;11;58688;29;;;58681.5;0.0
1;3600;PICNIC_BASKET2;30244;40;;;;;30250;11;30251;29;;;30247.0;0.0
1;3600;KELP;2032;27;;;;;2035;27;;;;;2033.5;0.0
1;3600;SQUID_INK;1850;27;;;;;1853;27;;;;;1851.5;0.0
1;3600;DJEMBES;13414;68;;;;;13416;68;;;;;13415.0;0.0
1;3600;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;0.0
1;3700;SQUID_INK;1851;25;;;;;1854;25;;;;;1852.5;0.0
1;3700;RAINFOREST_RESIN;9998;3;9995;25;;;10005;25;;;;;10001.5;0.0
1;3700;PICNIC_BASKET1;58674;17;58673;26;;;58685;17;58686;26;;;58679.5;0.0
1;3700;PICNIC_BASKET2;30243;43;;;;;30249;17;30250;26;;;30246.0;0.0
1;3700;CROISSANTS;4274;65;4273;89;;;4275;154;;;;;4274.5;0.0
1;3700;JAMS;6543;213;;;;;6545;213;;;;;6544.0;0.0
1;3700;DJEMBES;13413;26;13412;39;;;13414;65;;;;;13413.5;0.0
1;3700;KELP;2032;25;;;;;2035;25;;;;;2033.5;0.0
1;3800;DJEMBES;13414;77;;;;;13415;77;;;;;13414.5;0.0
1;3800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
1;3800;CROISSANTS;4274;35;4273;91;;;4275;126;;;;;4274.5;0.0
1;3800;JAMS;6543;234;;;;;6545;234;;;;;6544.0;0.0
1;3800;PICNIC_BASKET1;58684;5;58679;17;58678;27;58690;17;58691;27;;;58687.0;0.0
1;3800;PICNIC_BASKET2;30248;5;30245;44;;;30251;17;30252;27;;;30249.5;0.0
1;3800;KELP;2032;24;;;;;2034;7;2035;24;;;2033.0;0.0
1;3800;SQUID_INK;1853;24;;;;;1854;7;1856;24;;;1853.5;0.0
1;3900;CROISSANTS;4273;132;;;;;4275;132;;;;;4274.0;0.0
